experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,combined_vs_raw_gain_mean,combined_vs_raw_gain_ci_low,combined_vs_raw_gain_ci_high,combined_vs_raw_win_rate,combined_vs_raw_sign_test_p,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
F_high_n_stress,occlusion,combined_repair,64,32,1.204977632718638,1.1967279203853987,1.2132273450518771,0.837190767207955,0.8274938979958988,0.8468876364200113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589313540215907,0.1454600989827777,0.1724026090604037,0.0,0.0,0.0,0.3677868655106828,0.3520546851544315,0.3835190458669341,0.08700605521661116,0.07651578872703663,0.09749632170618569,0.08700605521661116,0.07651578872703663,0.09749632170618569,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,identity_consistent,64,32,0.9554164218383159,0.938325104375643,0.9725077393009888,0.4147644584877137,0.29556586855763406,0.5339630484177933,0.40625,0.2333584679492986,0.5791415320507014,0.3125,0.14933140027724737,0.47566859972275266,0.0,0.0,0.0,0.8125,0.6750997429217788,0.9499002570782212,0.6283430190138577,0.5550311713731151,0.7016548666546003,0.40625,0.2333584679492986,0.5791415320507014,0.5406519633506022,0.4259478331787312,0.6553560935224731,0.5094323639368525,0.3911948281897364,0.6276698996839687,0.5094323639368525,0.3911948281897364,0.6276698996839687,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,occlusion,observable_repair,64,32,1.1977808543380521,1.191355797588775,1.2042059110873293,0.8358525102334975,0.8236191137799417,0.8480859066870533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15309445814488903,0.1412543521468312,0.16493456414294685,0.0,0.0,0.0,0.36192834410455454,0.3449953892875549,0.3788612989215542,0.08834431219106871,0.07521071204841101,0.10147791233372641,0.08834431219106871,0.07521071204841101,0.10147791233372641,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,oracle,64,32,0.9241968224245664,0.9217619942728114,0.9266316505763214,0.9241968224245664,0.9217619942728114,0.9266316505763214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915768092426098,0.17572416808898342,0.2074294503962362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,occlusion,random,64,32,0.7012568816170988,0.6185961524038645,0.7839176108303331,0.48118971770537694,0.35068780000519517,0.6116916354055587,0.40625,0.2333584679492986,0.5791415320507014,0.34375,0.1765519392090385,0.5109480607909616,0.03125,-0.03,0.0925,0.46875,0.2930809161630054,0.6444190838369945,0.4316417313875952,0.3336678506946805,0.5296156120805099,0.40625,0.2333584679492986,0.5791415320507014,0.22006716391172176,0.011511976874428648,0.4286223509490149,0.44300710471918936,0.3125389194524383,0.5734752899859404,0.44300710471918936,0.3125389194524383,0.5734752899859404,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,raw,64,32,1.198390701736429,1.1746432279925,1.222138175480358,0.0014317417943919795,-0.0013744721226162998,0.004237955711400259,1.0,1.0,1.0,0.8125,0.6750997429217788,0.9499002570782212,0.84375,0.7159319668561036,0.9715680331438964,0.4375,0.2628673209830269,0.6121326790169731,0.41936351188339066,0.32540143526382737,0.513325588502954,1.0,1.0,1.0,1.196958959942037,1.1725186254926143,1.2213992943914596,0.9227650806301744,0.9193916427012956,0.9261385185590532,0.9227650806301744,0.9193916427012956,0.9261385185590532,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,targeted_probe,64,32,0.7785334231955582,0.7628741524470941,0.7941926939440223,0.3127927861282858,0.1952395841855869,0.43034598807098473,0.6875,0.5243314002772473,0.8506685997227527,0.5625,0.3878673209830269,0.7371326790169731,0.0,0.0,0.0,0.0,0.0,0.0,0.14984847631903458,0.13527049706004968,0.1644264555780195,0.6875,0.5243314002772473,0.8506685997227527,0.4657406370672724,0.34711604140693797,0.5843652327276069,0.6114040362962805,0.493820549086381,0.7289875235061799,0.6114040362962805,0.493820549086381,0.7289875235061799,-0.5111959682164104,-0.5695526861698657,-0.45283925026295524,0.8357590254135632,0.8256842111744401,0.8458338396526862,1.0,4.656612873077393e-10,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,combined_repair,64,32,1.330961182760336,1.3237636312477066,1.3381587342729655,0.8772737011795173,0.8648744971672605,0.8896729051917741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15530803442020033,0.14181255307605745,0.16880351576434321,0.0,0.0,0.0,0.45368748158081884,0.44152906280309556,0.4658459003585421,0.028842867747850682,0.01912307433237167,0.038562661163329695,0.028842867747850682,0.01912307433237167,0.038562661163329695,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,identity_consistent,64,32,1.0164533259829978,0.9985783061068915,1.0343283458591042,0.5151955815293173,0.40471690864819215,0.6256742544104426,0.28125,0.1229756936569075,0.4395243063430925,0.21875,0.07322276748585574,0.36427723251414423,0.0,0.0,0.0,0.96875,0.9075,1.03,0.7114889908523028,0.6713536265730092,0.7516243551315963,0.28125,0.1229756936569075,0.4395243063430925,0.5012577444536804,0.3925200263691406,0.6099954625382203,0.3909209873980506,0.2801578156599198,0.5016841591361814,0.3909209873980506,0.2801578156599198,0.5016841591361814,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,raw,observable_repair,64,32,1.2133148250036492,1.2073383068318753,1.219291343175423,0.8768798968118572,0.8642613302758615,0.8894984633478529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15206028157099172,0.13972823753914757,0.16439232560283587,0.0,0.0,0.0,0.3364349281917918,0.324036096961744,0.34883375942183964,0.029236672115510717,0.019418983747884783,0.03905436048313665,0.029236672115510717,0.019418983747884783,0.03905436048313665,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,support_covered,False,True,fixed_predeclared,-1,0
