experiment,scenario,selector,N,n_seeds,target_ids,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,learned_reward_mean_mean,learned_reward_mean_ci_low,learned_reward_mean_ci_high,learned_identity_alignment_mean_mean,learned_identity_alignment_mean_ci_low,learned_identity_alignment_mean_ci_high,learned_property_confidence_mean_mean,learned_property_confidence_mean_ci_low,learned_property_confidence_mean_ci_high,learned_reward_vs_raw_gain_mean,learned_identity_vs_raw_gain_mean,learned_identity_vs_reward_gain_mean,learned_identity_oracle_gap_mean,learned_identity_win_rate,learned_identity_over_reward_win_rate,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
Y_learned_selection_transfer,raw_heldout,combined_repair,64,32,0,1.3306478095182115,1.3241781834929676,1.3371174355434554,0.8782397023607607,0.8659365751714041,0.8905428295501172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16009018232432293,0.1479748846614916,0.17220547998715424,0.0,0.0,0.0,0.45240810715745083,0.44006386082155124,0.4647523534933504,0.03288169588589744,0.020887494690427486,0.0448758970813674,0.03288169588589744,0.020887494690427486,0.0448758970813674,-0.4053561406092544,-0.46434430186029185,-0.34636797935821695,0.48005250056347304,0.47017619172020325,0.4899288094067428,0.6741280006093644,0.6621746975461538,0.686081303672575,0.7962819154870745,0.7883189314313277,0.8042448995428213,0.5445808420456013,0.6129791449961124,0.06839830295051108,0.2947701406420341,0.9375,0.21875,oracle_upper_bound,False,True,fixed_predeclared,-1,0
Y_learned_selection_transfer,raw_heldout,learned_identity_reward,64,32,0,0.7478975318386716,0.7362484541725669,0.7595466095047763,0.616351257604624,0.49641310773571473,0.7362894074735331,0.28125,0.1229756936569075,0.4395243063430925,0.1875,0.05009974292177877,0.32490025707822123,0.03125,-0.03,0.0925,0.1875,0.05009974292177877,0.32490025707822123,0.2919196458955122,0.2138342738312299,0.37000501795979457,0.28125,0.1229756936569075,0.4395243063430925,0.13154627423404772,0.016717533886156585,0.24637501458193883,0.2947701406420341,0.1752933208734101,0.4142469604106581,0.2947701406420341,0.1752933208734101,0.4142469604106581,-0.4053561406092544,-0.46434430186029185,-0.34636797935821695,0.48005250056347304,0.47017619172020325,0.4899288094067428,0.6741280006093644,0.6621746975461538,0.686081303672575,0.7962819154870745,0.7883189314313277,0.8042448995428213,0.5445808420456013,0.6129791449961124,0.06839830295051108,0.2947701406420341,0.9375,0.21875,deployable_no_leak,False,False,heldout_train,-1,0
Y_learned_selection_transfer,raw_heldout,learned_reward,64,32,0,0.8663589226070413,0.853594780403952,0.8791230648101306,0.5479529546541129,0.4152423875507387,0.680663521757487,0.34375,0.1765519392090385,0.5109480607909616,0.1875,0.05009974292177877,0.32490025707822123,0.0625,-0.022712022095930914,0.14771202209593093,0.15625,0.028431966856103635,0.2840680331438964,0.274931425246039,0.20131931848851897,0.348543532003559,0.34375,0.1765519392090385,0.5109480607909616,0.3184059679529284,0.19101167978609615,0.4458002561197607,0.36316844359254524,0.23053624037136328,0.4958006468137272,0.36316844359254524,0.23053624037136328,0.4958006468137272,-0.4053561406092544,-0.46434430186029185,-0.34636797935821695,0.48005250056347304,0.47017619172020325,0.4899288094067428,0.6741280006093644,0.6621746975461538,0.686081303672575,0.7962819154870745,0.7883189314313277,0.8042448995428213,0.5445808420456013,0.6129791449961124,0.06839830295051108,0.2947701406420341,0.9375,0.21875,deployable_no_leak,False,False,heldout_train,-1,0
Y_learned_selection_transfer,raw_heldout,observable_repair,64,32,0,1.2127251823765908,1.2074739878437255,1.217976376909456,0.8791254638062151,0.8670460325619406,0.8912048950504897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15870680093450615,0.14671111547087903,0.17070248639813326,0.0,0.0,0.0,0.3335997185703756,0.32146617802864863,0.3457332591121026,0.031995934440442894,0.020284961157076717,0.04370690772380907,0.031995934440442894,0.020284961157076717,0.04370690772380907,-0.4053561406092544,-0.46434430186029185,-0.34636797935821695,0.48005250056347304,0.47017619172020325,0.4899288094067428,0.6741280006093644,0.6621746975461538,0.686081303672575,0.7962819154870745,0.7883189314313277,0.8042448995428213,0.5445808420456013,0.6129791449961124,0.06839830295051108,0.2947701406420341,0.9375,0.21875,support_covered,False,True,fixed_predeclared,-1,0
Y_learned_selection_transfer,raw_heldout,oracle,64,32,0,0.911121398246658,0.9052024477395398,0.9170403487537763,0.911121398246658,0.9052024477395398,0.9170403487537763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17929744285255245,0.16593124254012137,0.19266364316498352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4053561406092544,-0.46434430186029185,-0.34636797935821695,0.48005250056347304,0.47017619172020325,0.4899288094067428,0.6741280006093644,0.6621746975461538,0.686081303672575,0.7962819154870745,0.7883189314313277,0.8042448995428213,0.5445808420456013,0.6129791449961124,0.06839830295051108,0.2947701406420341,0.9375,0.21875,oracle_upper_bound,True,True,eval_oracle,-1,0
Y_learned_selection_transfer,raw_heldout,raw,64,32,0,1.281274113891685,1.2561013291951453,1.3064468985882247,0.0033721126085115077,-0.0015985472431471097,0.008342772460170126,1.0,1.0,1.0,0.90625,0.8036411376681709,1.008858862331829,0.9375,0.8522879779040691,1.022712022095931,0.71875,0.5604756936569075,0.8770243063430925,0.5727392648103109,0.4858856259433742,0.6595929036772475,1.0,1.0,1.0,1.2779020012831734,1.2501393566548025,1.3056646459115444,0.9077492856381466,0.9000418945319972,0.915456676744296,0.9077492856381466,0.9000418945319972,0.915456676744296,-0.4053561406092544,-0.46434430186029185,-0.34636797935821695,0.48005250056347304,0.47017619172020325,0.4899288094067428,0.6741280006093644,0.6621746975461538,0.686081303672575,0.7962819154870745,0.7883189314313277,0.8042448995428213,0.5445808420456013,0.6129791449961124,0.06839830295051108,0.2947701406420341,0.9375,0.21875,deployable_no_leak,False,False,none,-1,0
Y_learned_selection_transfer,target_0,combined_repair,64,32,0,1.3250443672757917,1.317327644517049,1.3327610900345344,0.8755507181745137,0.8621836387867589,0.8889177975622685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16178791463044156,0.14821402056872407,0.17536180869215906,0.0,0.0,0.0,0.44949364910127787,0.4380736512978656,0.46091364690469017,0.031043103436778897,0.019018419781572753,0.04306778709198504,0.031043103436778897,0.019018419781572753,0.04306778709198504,-0.41921781088597504,-0.46653091890875686,-0.3719047028631932,0.4858364958816941,0.47367147620334743,0.49800151556004074,0.6582084777428725,0.6440747194826727,0.6723422360030723,0.8021469893857671,0.7953721341676319,0.8089218446039024,0.5039028690044993,0.699723266024455,0.19582039701995568,0.2054235377116378,0.96875,0.34375,oracle_upper_bound,False,True,fixed_predeclared,-1,0
Y_learned_selection_transfer,target_0,learned_identity_reward,64,32,0,0.745028111185378,0.7336449319730194,0.7564112903977367,0.701170283899655,0.6054365379538615,0.7969040298454484,0.15625,0.028431966856103635,0.2840680331438964,0.09375,-0.008858862331829115,0.19635886233182911,0.09375,-0.008858862331829115,0.19635886233182911,0.0625,-0.022712022095930914,0.14771202209593093,0.2057505540354535,0.15711417302813693,0.25438693504277005,0.15625,0.028431966856103635,0.2840680331438964,0.043857827285723114,-0.04975171554433,0.13746737011577623,0.20542353771163774,0.11115923770611658,0.2996878377171589,0.20542353771163774,0.11115923770611658,0.2996878377171589,-0.41921781088597504,-0.46653091890875686,-0.3719047028631932,0.4858364958816941,0.47367147620334743,0.49800151556004074,0.6582084777428725,0.6440747194826727,0.6723422360030723,0.8021469893857671,0.7953721341676319,0.8089218446039024,0.5039028690044993,0.699723266024455,0.19582039701995568,0.2054235377116378,0.96875,0.34375,deployable_no_leak,False,False,heldout_train,-1,0
Y_learned_selection_transfer,target_0,learned_reward,64,32,0,0.8619849573959366,0.8463143203637739,0.8776555944280994,0.5053498868796993,0.37394805976081985,0.6367517139985788,0.40625,0.2333584679492986,0.5791415320507014,0.3125,0.14933140027724737,0.47566859972275266,0.15625,0.028431966856103635,0.2840680331438964,0.28125,0.1229756936569075,0.4395243063430925,0.3258959467444873,0.2371978209540464,0.4145940725349282,0.40625,0.2333584679492986,0.5791415320507014,0.3566350705162372,0.226165530068931,0.4871046109635434,0.4012439347315933,0.27300465920007155,0.5294832102631151,0.4012439347315933,0.27300465920007155,0.5294832102631151,-0.41921781088597504,-0.46653091890875686,-0.3719047028631932,0.4858364958816941,0.47367147620334743,0.49800151556004074,0.6582084777428725,0.6440747194826727,0.6723422360030723,0.8021469893857671,0.7953721341676319,0.8089218446039024,0.5039028690044993,0.699723266024455,0.19582039701995568,0.2054235377116378,0.96875,0.34375,deployable_no_leak,False,False,heldout_train,-1,0
Y_learned_selection_transfer,target_0,observable_repair,64,32,0,1.2083447579285693,1.2018840424492214,1.2148054734079172,0.8719294364536355,0.8580158572644201,0.885843015642851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15681530850177833,0.14221275261382876,0.1714178643897279,0.0,0.0,0.0,0.3364153214749337,0.3239260590151015,0.34890458393476587,0.034664385157657185,0.02180297788216897,0.0475257924331454,0.034664385157657185,0.02180297788216897,0.0475257924331454,-0.41921781088597504,-0.46653091890875686,-0.3719047028631932,0.4858364958816941,0.47367147620334743,0.49800151556004074,0.6582084777428725,0.6440747194826727,0.6723422360030723,0.8021469893857671,0.7953721341676319,0.8089218446039024,0.5039028690044993,0.699723266024455,0.19582039701995568,0.2054235377116378,0.96875,0.34375,support_covered,False,True,fixed_predeclared,-1,0
