experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,heldout_scenario,train_scenarios,pilot_train_candidates,pilot_train_mae,pilot_train_correlation
S_leave_one_failure_out,heldout_raw,random,64,1,11,0.6732390502603431,0.08402720407322439,1.0,0.0,0.0,0.0,0.14706028285409473,1.0,0.5892118461871187,0.7671623525684133,0.40556850584760606,0.9136834258269975,0.8296562217537731,0.8296562217537731,-0.5808029078592458,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,1,26,0.9136834258269975,0.9136834258269975,0.0,0.0,0.0,0.0,0.1904136389333833,0.0,0.0,0.7671623525684133,0.40556850584760606,0.9136834258269975,0.0,0.0,-0.5808029078592458,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,2,18,1.3165245793414515,0.0,1.0,1.0,1.0,1.0,0.7853717985779396,1.0,1.3165245793414515,0.767368203643929,0.38081698790990026,0.8893624618201506,0.8893624618201506,0.8893624618201506,-0.46410032546025426,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,2,41,0.8535245221630702,0.7931576460475552,0.0,0.0,0.0,0.0,0.10615247747387692,0.0,0.060366876115514945,0.767368203643929,0.38081698790990026,0.8893624618201506,0.09620481577259532,0.09620481577259532,-0.46410032546025426,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,2,41,1.193323047865966,0.7931576460475552,0.0,0.0,0.0,0.0,0.10615247747387692,0.0,0.40016540181841076,0.767368203643929,0.38081698790990026,0.8893624618201506,0.09620481577259532,0.09620481577259532,-0.46410032546025426,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,2,41,1.3010683053949725,0.7931576460475552,0.0,0.0,0.0,0.0,0.10615247747387692,0.0,0.5079106593474173,0.767368203643929,0.38081698790990026,0.8893624618201506,0.09620481577259532,0.09620481577259532,-0.46410032546025426,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,2,60,0.9408319914223707,0.0,1.0,1.0,1.0,0.0,0.17887671904474595,1.0,0.9408319914223707,0.767368203643929,0.38081698790990026,0.8893624618201506,0.8893624618201506,0.8893624618201506,-0.46410032546025426,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,2,32,0.8893624618201506,0.8893624618201506,0.0,0.0,0.0,0.0,0.20223136033727715,0.0,0.0,0.767368203643929,0.38081698790990026,0.8893624618201506,0.0,0.0,-0.46410032546025426,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,3,47,1.2227525435988955,0.0,1.0,0.0,1.0,1.0,0.6874351908517767,1.0,1.2227525435988955,0.7218610329597235,0.4010418300408848,0.9128654246940663,0.9128654246940663,0.9128654246940663,-0.5054005669608997,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,3,15,0.8448474789583555,0.8329508500871988,0.0,0.0,0.0,0.0,0.15667970589468846,0.0,0.011896628871156723,0.7218610329597235,0.4010418300408848,0.9128654246940663,0.07991457460686746,0.07991457460686746,-0.5054005669608997,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,3,32,1.2098073176280604,0.8734323388314924,0.0,0.0,0.0,0.0,0.1080753907258994,0.0,0.33637497879656797,0.7218610329597235,0.4010418300408848,0.9128654246940663,0.03943308586257388,0.03943308586257388,-0.5054005669608997,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,3,32,1.3233846822542892,0.8734323388314924,0.0,0.0,0.0,0.0,0.1080753907258994,0.0,0.4499523434227968,0.7218610329597235,0.4010418300408848,0.9128654246940663,0.03943308586257388,0.03943308586257388,-0.5054005669608997,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,3,50,0.6671544260141898,0.48339711767912735,0.0,0.0,1.0,0.0,0.22222682369436791,0.0,0.18375730833506249,0.7218610329597235,0.4010418300408848,0.9128654246940663,0.42946830701493893,0.42946830701493893,-0.5054005669608997,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,3,33,0.9128654246940663,0.9128654246940663,0.0,0.0,0.0,0.0,0.21978763062154566,0.0,0.0,0.7218610329597235,0.4010418300408848,0.9128654246940663,0.0,0.0,-0.5054005669608997,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,4,33,1.242026316990026,0.13705792782297008,1.0,1.0,0.0,1.0,0.7140732472150607,1.0,1.104968389167056,0.7175728900063072,0.4460768687393637,0.8945095038957471,0.757451576072777,0.757451576072777,-0.42012303100806114,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,4,20,0.8468132605140261,0.8811343062596632,0.0,0.0,0.0,0.0,0.14893264672935513,0.0,-0.0343210457456371,0.7175728900063072,0.4460768687393637,0.8945095038957471,0.013375197636083969,0.013375197636083969,-0.42012303100806114,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,4,23,1.2033859770197057,0.8945095038957471,0.0,0.0,0.0,0.0,0.16401598458730668,0.0,0.3088764731239586,0.7175728900063072,0.4460768687393637,0.8945095038957471,0.0,0.0,-0.42012303100806114,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,4,23,1.3191578415223681,0.8945095038957471,0.0,0.0,0.0,0.0,0.16401598458730668,0.0,0.424648337626621,0.7175728900063072,0.4460768687393637,0.8945095038957471,0.0,0.0,-0.42012303100806114,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,4,31,0.737712539224285,0.7225723076416458,0.0,0.0,0.0,1.0,0.7930366787063852,0.0,0.015140231582639219,0.7175728900063072,0.4460768687393637,0.8945095038957471,0.1719371962541013,0.1719371962541013,-0.42012303100806114,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,4,23,0.8945095038957471,0.8945095038957471,0.0,0.0,0.0,0.0,0.16401598458730668,0.0,0.0,0.7175728900063072,0.4460768687393637,0.8945095038957471,0.0,0.0,-0.42012303100806114,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,5,28,1.3398505787664188,0.0,1.0,0.0,1.0,1.0,0.7014088756139554,1.0,1.3398505787664188,0.7261694194960229,0.4370068147506097,0.9242961203762868,0.9242961203762868,0.9242961203762868,-0.7902826870748735,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,5,55,0.8535025876645822,0.7265829341884904,0.0,0.0,0.0,0.0,0.2219649805078148,0.0,0.1269196534760918,0.7261694194960229,0.4370068147506097,0.9242961203762868,0.19771318618779643,0.19771318618779643,-0.7902826870748735,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,5,32,1.2665008717122443,0.9175594945202263,0.0,0.0,0.0,0.0,0.06646258435646536,0.0,0.348941377192018,0.7261694194960229,0.4370068147506097,0.9242961203762868,0.006736625856060496,0.006736625856060496,-0.7902826870748735,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,5,32,1.3918408261056876,0.9175594945202263,0.0,0.0,0.0,0.0,0.06646258435646536,0.0,0.47428133158546126,0.7261694194960229,0.4370068147506097,0.9242961203762868,0.006736625856060496,0.006736625856060496,-0.7902826870748735,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,5,3,0.4835700599771022,0.8559438041099986,0.0,0.0,0.0,0.0,0.1963962161265606,0.0,-0.3723737441328964,0.7261694194960229,0.4370068147506097,0.9242961203762868,0.06835231626628824,0.06835231626628824,-0.7902826870748735,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,5,5,0.9242961203762868,0.9242961203762868,0.0,0.0,0.0,0.0,0.17905348164726917,0.0,0.0,0.7261694194960229,0.4370068147506097,0.9242961203762868,0.0,0.0,-0.7902826870748735,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,6,58,1.2955532484566297,0.0,1.0,1.0,1.0,1.0,0.6422755399119149,1.0,1.2955532484566297,0.6871243985612929,0.4462828731541525,0.8655078558207316,0.8655078558207316,0.8655078558207316,-0.33998820143061687,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,6,7,0.8544771750865424,0.8575842890186857,0.0,0.0,0.0,0.0,0.17802844706848472,0.0,-0.003107113932143246,0.6871243985612929,0.4462828731541525,0.8655078558207316,0.007923566802045978,0.007923566802045978,-0.33998820143061687,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,6,8,1.195436715184093,0.8385104237014862,0.0,0.0,0.0,0.0,0.1822875737377482,0.0,0.3569262914826068,0.6871243985612929,0.4462828731541525,0.8655078558207316,0.026997432119245435,0.026997432119245435,-0.33998820143061687,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,6,8,1.309888238477753,0.8385104237014862,0.0,0.0,0.0,0.0,0.1822875737377482,0.0,0.47137781477626683,0.6871243985612929,0.4462828731541525,0.8655078558207316,0.026997432119245435,0.026997432119245435,-0.33998820143061687,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,6,41,1.0990191573272707,0.0,1.0,1.0,0.0,1.0,0.6628842092757156,1.0,1.0990191573272707,0.6871243985612929,0.4462828731541525,0.8655078558207316,0.8655078558207316,0.8655078558207316,-0.33998820143061687,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,6,60,0.8655078558207316,0.8655078558207316,0.0,0.0,0.0,0.0,0.23298320943099302,0.0,0.0,0.6871243985612929,0.4462828731541525,0.8655078558207316,0.0,0.0,-0.33998820143061687,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,7,14,1.35,0.0,1.0,1.0,1.0,1.0,0.721546503483211,1.0,1.35,0.7307301750861803,0.41415267361057484,0.8911889997830769,0.8911889997830769,0.8911889997830769,-0.4930720436322434,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,7,3,0.849000473799226,0.8136577734268505,0.0,0.0,0.0,0.0,0.12096800403193922,0.0,0.035342700372375524,0.7307301750861803,0.41415267361057484,0.8911889997830769,0.07753122635622633,0.07753122635622633,-0.4930720436322434,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,7,3,1.220792539811919,0.8136577734268505,0.0,0.0,0.0,0.0,0.12096800403193922,0.0,0.4071347663850685,0.7307301750861803,0.41415267361057484,0.8911889997830769,0.07753122635622633,0.07753122635622633,-0.4930720436322434,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,7,3,1.337341900087958,0.8136577734268505,0.0,0.0,0.0,0.0,0.12096800403193922,0.0,0.5236841266611075,0.7307301750861803,0.41415267361057484,0.8911889997830769,0.07753122635622633,0.07753122635622633,-0.4930720436322434,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,7,60,0.5780644549249224,0.5410903592706718,0.0,0.0,0.0,1.0,0.7167177793664486,0.0,0.03697409565425058,0.7307301750861803,0.41415267361057484,0.8911889997830769,0.350098640512405,0.350098640512405,-0.4930720436322434,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,7,11,0.8911889997830769,0.8911889997830769,0.0,0.0,0.0,0.0,0.1346473004532877,0.0,0.0,0.7307301750861803,0.41415267361057484,0.8911889997830769,0.0,0.0,-0.4930720436322434,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,8,13,1.2979489914736717,0.0,1.0,1.0,1.0,1.0,0.7689546456643381,1.0,1.2979489914736717,0.7173699002702866,0.43576372531929564,0.9240087132222063,0.9240087132222063,0.9240087132222063,-0.5118203325504277,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,8,40,0.8645908431000737,0.7758922326305836,0.0,0.0,0.0,0.0,0.18471329082393254,0.0,0.08869861046949012,0.7173699002702866,0.43576372531929564,0.9240087132222063,0.14811648059162275,0.14811648059162275,-0.5118203325504277,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,8,15,1.2314853039124087,0.9240087132222063,0.0,0.0,0.0,0.0,0.16787909973732465,0.0,0.3074765906902024,0.7173699002702866,0.43576372531929564,0.9240087132222063,0.0,0.0,-0.5118203325504277,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,8,15,1.3550107209530948,0.9240087132222063,0.0,0.0,0.0,0.0,0.16787909973732465,0.0,0.4310020077308885,0.7173699002702866,0.43576372531929564,0.9240087132222063,0.0,0.0,-0.5118203325504277,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,8,60,1.0570331780245517,0.0,1.0,0.0,0.0,1.0,0.7465881491233788,1.0,1.0570331780245517,0.7173699002702866,0.43576372531929564,0.9240087132222063,0.9240087132222063,0.9240087132222063,-0.5118203325504277,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,8,15,0.9240087132222063,0.9240087132222063,0.0,0.0,0.0,0.0,0.16787909973732465,0.0,0.0,0.7173699002702866,0.43576372531929564,0.9240087132222063,0.0,0.0,-0.5118203325504277,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,9,22,1.3162962073636761,0.0,1.0,1.0,1.0,1.0,0.7344212681977647,1.0,1.3162962073636761,0.7583939593931622,0.3890112007438091,0.9196796531823638,0.9196796531823638,0.9196796531823638,-0.16524206310779038,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,9,49,0.8402591519623156,0.7402236579635263,0.0,0.0,0.0,0.0,0.13206230909400257,0.0,0.1000354939987893,0.7583939593931622,0.3890112007438091,0.9196796531823638,0.17945599521883748,0.17945599521883748,-0.16524206310779038,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,9,34,1.1908883437991986,0.8522042745300188,0.0,0.0,0.0,0.0,0.1242192238424992,0.0,0.3386840692691798,0.7583939593931622,0.3890112007438091,0.9196796531823638,0.06747537865234499,0.06747537865234499,-0.16524206310779038,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,9,34,1.2998499687341873,0.8522042745300188,0.0,0.0,0.0,0.0,0.1242192238424992,0.0,0.44764569420416855,0.7583939593931622,0.3890112007438091,0.9196796531823638,0.06747537865234499,0.06747537865234499,-0.16524206310779038,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,9,52,0.3606571329257022,0.8017801517041251,0.0,0.0,0.0,0.0,0.19061866554610188,0.0,-0.4411230187784229,0.7583939593931622,0.3890112007438091,0.9196796531823638,0.11789950147823869,0.11789950147823869,-0.16524206310779038,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,9,21,0.9196796531823638,0.9196796531823638,0.0,0.0,0.0,0.0,0.1979866564163442,0.0,0.0,0.7583939593931622,0.3890112007438091,0.9196796531823638,0.0,0.0,-0.16524206310779038,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,raw,64,10,0,1.340660115597547,0.0,1.0,0.0,1.0,1.0,0.6971541260084255,1.0,1.340660115597547,0.7354769868148976,0.3776669969432934,0.9155192246048509,0.9155192246048509,0.9155192246048509,-0.6353516644792971,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,10,52,0.8422859326923893,0.7073375776282678,0.0,0.0,0.0,0.0,0.14957619030248262,0.0,0.1349483550641215,0.7354769868148976,0.3776669969432934,0.9155192246048509,0.20818164697658315,0.20818164697658315,-0.6353516644792971,deployable_no_leak,False,False,pilot_train_dev,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,observable_repair,64,10,44,1.2234595034045792,0.8849883493627132,0.0,0.0,0.0,0.0,0.14372954620193187,0.0,0.338471154041866,0.7354769868148976,0.3776669969432934,0.9155192246048509,0.03053087524213771,0.03053087524213771,-0.6353516644792971,support_covered,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,combined_repair,64,10,44,1.3437556211637804,0.8849883493627132,0.0,0.0,0.0,0.0,0.14372954620193187,0.0,0.45876727180106724,0.7354769868148976,0.3776669969432934,0.9155192246048509,0.03053087524213771,0.03053087524213771,-0.6353516644792971,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,random,64,10,12,0.6795975645650177,0.0667368865129423,1.0,1.0,0.0,0.0,0.2288580877036655,1.0,0.6128606780520754,0.7354769868148976,0.3776669969432934,0.9155192246048509,0.8487823380919086,0.8487823380919086,-0.6353516644792971,deployable_no_leak,False,False,none,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
S_leave_one_failure_out,heldout_raw,oracle,64,10,22,0.9155192246048509,0.9155192246048509,0.0,0.0,0.0,0.0,0.19592696441024066,0.0,0.0,0.7354769868148976,0.3776669969432934,0.9155192246048509,0.0,0.0,-0.6353516644792971,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,occlusion|hidden_property|swap|merge_split,6144,0.04641955736761973,0.9833173874731597
