experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,generator_scenario,learned_reward_mean,learned_identity_alignment_mean,learned_property_confidence_mean,target_id,n_objects
Y_learned_selection_transfer,target_0,combined_repair,64,0,26,1.309637601498901,0.8928039802254091,0.0,0.0,0.0,0.0,0.1994718832386812,0.0,0.416833621273492,0.7222356363340525,0.3893082838681572,0.9173927476599137,0.024588767434504666,0.024588767434504666,-0.45670976097289695,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.4882405904041429,0.6763766733051038,0.8001098823724782,0,6
Y_learned_selection_transfer,target_0,oracle,64,0,28,0.9173927476599137,0.9173927476599137,0.0,0.0,0.0,0.0,0.22844461207640238,0.0,0.0,0.7222356363340525,0.3893082838681572,0.9173927476599137,0.0,0.0,-0.45670976097289695,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.4882405904041429,0.6763766733051038,0.8001098823724782,0,6
Y_learned_selection_transfer,target_1,raw,64,0,50,1.1622964871457868,0.0,1.0,0.0,0.0,1.0,0.7530719694684428,1.0,1.1622964871457868,0.7055635048837547,0.45356302640437496,0.9220853635306334,0.9220853635306334,0.9220853635306334,-0.7839752076437801,deployable_no_leak,False,False,none,-1,0,raw,0.6633729033883462,0.5429359508367485,0.7329493788535733,1,6
Y_learned_selection_transfer,target_1,learned_reward,64,0,27,0.8396179132970045,0.8315830624161804,0.0,0.0,0.0,0.0,0.21983938324430402,0.0,0.008034850880824118,0.7055635048837547,0.45356302640437496,0.9220853635306334,0.09050230111445301,0.09050230111445301,-0.7839752076437801,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.6633729033883462,0.5429359508367485,0.7329493788535733,1,6
Y_learned_selection_transfer,target_1,learned_identity_reward,64,0,3,0.7649726827562867,0.03829694519456209,1.0,1.0,0.0,0.0,0.1466169145448284,1.0,0.7266757375617247,0.7055635048837547,0.45356302640437496,0.9220853635306334,0.8837884183360714,0.8837884183360714,-0.7839752076437801,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.6633729033883462,0.5429359508367485,0.7329493788535733,1,6
Y_learned_selection_transfer,target_1,observable_repair,64,0,46,1.1856666251689516,0.8627570778454713,0.0,0.0,0.0,0.0,0.16952177135425375,0.0,0.3229095473234803,0.7055635048837547,0.45356302640437496,0.9220853635306334,0.05932828568516213,0.05932828568516213,-0.7839752076437801,support_covered,False,True,fixed_predeclared,-1,0,raw,0.6633729033883462,0.5429359508367485,0.7329493788535733,1,6
Y_learned_selection_transfer,target_1,combined_repair,64,0,46,1.195296831561947,0.8627570778454713,0.0,0.0,0.0,0.0,0.16952177135425375,0.0,0.3325397537164757,0.7055635048837547,0.45356302640437496,0.9220853635306334,0.05932828568516213,0.05932828568516213,-0.7839752076437801,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.6633729033883462,0.5429359508367485,0.7329493788535733,1,6
Y_learned_selection_transfer,target_1,oracle,64,0,60,0.9220853635306334,0.9220853635306334,0.0,0.0,0.0,0.0,0.1892864223605163,0.0,0.0,0.7055635048837547,0.45356302640437496,0.9220853635306334,0.0,0.0,-0.7839752076437801,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.6633729033883462,0.5429359508367485,0.7329493788535733,1,6
Y_learned_selection_transfer,target_2,raw,64,0,7,1.35,0.0,1.0,1.0,1.0,1.0,0.7146782273737551,1.0,1.35,0.7370243113231314,0.4137821706129617,0.9321662107462741,0.9321662107462741,0.9321662107462741,-0.5121949711437571,deployable_no_leak,False,False,none,-1,0,raw,0.5158545848664928,0.45299176531444707,0.9001359819695012,2,6
Y_learned_selection_transfer,target_2,learned_reward,64,0,1,0.796060572945605,0.0,1.0,1.0,0.0,1.0,0.7022407516730496,1.0,0.796060572945605,0.7370243113231314,0.4137821706129617,0.9321662107462741,0.9321662107462741,0.9321662107462741,-0.5121949711437571,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5158545848664928,0.45299176531444707,0.9001359819695012,2,6
Y_learned_selection_transfer,target_2,learned_identity_reward,64,0,57,0.6875672083451236,0.7748399685470869,0.0,0.0,0.0,0.0,0.14086994406249254,0.0,-0.08727276020196328,0.7370243113231314,0.4137821706129617,0.9321662107462741,0.15732624219918723,0.15732624219918723,-0.5121949711437571,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5158545848664928,0.45299176531444707,0.9001359819695012,2,6
Y_learned_selection_transfer,target_2,observable_repair,64,0,57,1.21243019465292,0.7748399685470869,0.0,0.0,0.0,0.0,0.14086994406249254,0.0,0.437590226105833,0.7370243113231314,0.4137821706129617,0.9321662107462741,0.15732624219918723,0.15732624219918723,-0.5121949711437571,support_covered,False,True,fixed_predeclared,-1,0,raw,0.5158545848664928,0.45299176531444707,0.9001359819695012,2,6
Y_learned_selection_transfer,target_2,combined_repair,64,0,57,1.2298276899221967,0.7748399685470869,0.0,0.0,0.0,0.0,0.14086994406249254,0.0,0.4549877213751098,0.7370243113231314,0.4137821706129617,0.9321662107462741,0.15732624219918723,0.15732624219918723,-0.5121949711437571,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.5158545848664928,0.45299176531444707,0.9001359819695012,2,6
Y_learned_selection_transfer,target_2,oracle,64,0,44,0.9321662107462741,0.9321662107462741,0.0,0.0,0.0,0.0,0.2285525190925014,0.0,0.0,0.7370243113231314,0.4137821706129617,0.9321662107462741,0.0,0.0,-0.5121949711437571,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.5158545848664928,0.45299176531444707,0.9001359819695012,2,6
Y_learned_selection_transfer,target_3,raw,64,0,7,1.35,0.0,1.0,1.0,1.0,1.0,0.7146782273737551,1.0,1.35,0.7524088361872598,0.42036439924041935,0.9246746257730701,0.9246746257730701,0.9246746257730701,-0.3177502819237398,deployable_no_leak,False,False,none,-1,0,raw,0.5439546545694136,0.5210738426097585,0.8332145892762721,3,6
Y_learned_selection_transfer,target_3,learned_reward,64,0,1,0.796060572945605,0.0,1.0,1.0,0.0,1.0,0.7022407516730496,1.0,0.796060572945605,0.7524088361872598,0.42036439924041935,0.9246746257730701,0.9246746257730701,0.9246746257730701,-0.3177502819237398,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5439546545694136,0.5210738426097585,0.8332145892762721,3,6
Y_learned_selection_transfer,target_3,learned_identity_reward,64,0,15,0.7672958864286379,0.8005491314631408,0.0,0.0,0.0,0.0,0.1920717159524209,0.0,-0.03325324503450289,0.7524088361872598,0.42036439924041935,0.9246746257730701,0.12412549430992936,0.12412549430992936,-0.3177502819237398,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5439546545694136,0.5210738426097585,0.8332145892762721,3,6
Y_learned_selection_transfer,target_3,observable_repair,64,0,52,1.1860687093717248,0.7970227221650257,0.0,0.0,0.0,0.0,0.16580073319799316,0.0,0.38904598720669914,0.7524088361872598,0.42036439924041935,0.9246746257730701,0.12765190360804446,0.12765190360804446,-0.3177502819237398,support_covered,False,True,fixed_predeclared,-1,0,raw,0.5439546545694136,0.5210738426097585,0.8332145892762721,3,6
Y_learned_selection_transfer,target_3,combined_repair,64,0,52,1.1973080916755008,0.7970227221650257,0.0,0.0,0.0,0.0,0.16580073319799316,0.0,0.4002853695104751,0.7524088361872598,0.42036439924041935,0.9246746257730701,0.12765190360804446,0.12765190360804446,-0.3177502819237398,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.5439546545694136,0.5210738426097585,0.8332145892762721,3,6
Y_learned_selection_transfer,target_3,oracle,64,0,18,0.9246746257730701,0.9246746257730701,0.0,0.0,0.0,0.0,0.1625866784454537,0.0,0.0,0.7524088361872598,0.42036439924041935,0.9246746257730701,0.0,0.0,-0.3177502819237398,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.5439546545694136,0.5210738426097585,0.8332145892762721,3,6
Y_learned_selection_transfer,target_4,raw,64,0,34,1.35,0.0,1.0,1.0,1.0,1.0,0.6806609226928693,1.0,1.35,0.7709640799109545,0.3736224082179792,0.9190338088042753,0.9190338088042753,0.9190338088042753,-0.40354503044799217,deployable_no_leak,False,False,none,-1,0,raw,0.5532769277925123,0.5527452822175085,0.8863683138952914,4,6
Y_learned_selection_transfer,target_4,learned_reward,64,0,1,0.796060572945605,0.0,1.0,1.0,0.0,1.0,0.7022407516730496,1.0,0.796060572945605,0.7709640799109545,0.3736224082179792,0.9190338088042753,0.9190338088042753,0.9190338088042753,-0.40354503044799217,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5532769277925123,0.5527452822175085,0.8863683138952914,4,6
Y_learned_selection_transfer,target_4,learned_identity_reward,64,0,58,0.7395485033508304,0.801871606462647,0.0,0.0,0.0,0.0,0.13290338630193113,0.0,-0.06232310311181655,0.7709640799109545,0.3736224082179792,0.9190338088042753,0.11716220234162833,0.11716220234162833,-0.40354503044799217,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5532769277925123,0.5527452822175085,0.8863683138952914,4,6
Y_learned_selection_transfer,target_4,observable_repair,64,0,45,1.1887228025042211,0.7965416235355385,0.0,0.0,0.0,0.0,0.17256470452750197,0.0,0.39218117896868265,0.7709640799109545,0.3736224082179792,0.9190338088042753,0.12249218526873684,0.12249218526873684,-0.40354503044799217,support_covered,False,True,fixed_predeclared,-1,0,raw,0.5532769277925123,0.5527452822175085,0.8863683138952914,4,6
Y_learned_selection_transfer,target_4,combined_repair,64,0,45,1.2006271653434244,0.7965416235355385,0.0,0.0,0.0,0.0,0.17256470452750197,0.0,0.4040855418078859,0.7709640799109545,0.3736224082179792,0.9190338088042753,0.12249218526873684,0.12249218526873684,-0.40354503044799217,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.5532769277925123,0.5527452822175085,0.8863683138952914,4,6
Y_learned_selection_transfer,target_4,oracle,64,0,42,0.9190338088042753,0.9190338088042753,0.0,0.0,0.0,0.0,0.1960419713859079,0.0,0.0,0.7709640799109545,0.3736224082179792,0.9190338088042753,0.0,0.0,-0.40354503044799217,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.5532769277925123,0.5527452822175085,0.8863683138952914,4,6
Y_learned_selection_transfer,target_5,raw,64,0,7,1.35,0.0,1.0,1.0,1.0,1.0,0.7146782273737551,1.0,1.35,0.7482954890615039,0.42524701855824587,0.9313170193227832,0.9313170193227832,0.9313170193227832,-0.2956312920702894,deployable_no_leak,False,False,none,-1,0,raw,0.5277756210972651,0.38596308112392935,0.8486675684695215,5,6
Y_learned_selection_transfer,target_5,learned_reward,64,0,1,0.796060572945605,0.0,1.0,1.0,0.0,1.0,0.7022407516730496,1.0,0.796060572945605,0.7482954890615039,0.42524701855824587,0.9313170193227832,0.9313170193227832,0.9313170193227832,-0.2956312920702894,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5277756210972651,0.38596308112392935,0.8486675684695215,5,6
Y_learned_selection_transfer,target_5,learned_identity_reward,64,0,2,0.6764686197507624,0.5050221953389837,0.0,0.0,1.0,0.0,0.19665161218296817,0.0,0.1714464244117787,0.7482954890615039,0.42524701855824587,0.9313170193227832,0.4262948239837995,0.4262948239837995,-0.2956312920702894,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5277756210972651,0.38596308112392935,0.8486675684695215,5,6
Y_learned_selection_transfer,target_5,observable_repair,64,0,42,1.2007710792087456,0.7594380002330833,0.0,0.0,0.0,0.0,0.18914626518733896,0.0,0.4413330789756623,0.7482954890615039,0.42524701855824587,0.9313170193227832,0.17187901908969994,0.17187901908969994,-0.2956312920702894,support_covered,False,True,fixed_predeclared,-1,0,raw,0.5277756210972651,0.38596308112392935,0.8486675684695215,5,6
Y_learned_selection_transfer,target_5,combined_repair,64,0,42,1.2174134016258296,0.7594380002330833,0.0,0.0,0.0,0.0,0.18914626518733896,0.0,0.4579754013927463,0.7482954890615039,0.42524701855824587,0.9313170193227832,0.17187901908969994,0.17187901908969994,-0.2956312920702894,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.5277756210972651,0.38596308112392935,0.8486675684695215,5,6
Y_learned_selection_transfer,target_5,oracle,64,0,24,0.9313170193227832,0.9313170193227832,0.0,0.0,0.0,0.0,0.20144683339472355,0.0,0.0,0.7482954890615039,0.42524701855824587,0.9313170193227832,0.0,0.0,-0.2956312920702894,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.5277756210972651,0.38596308112392935,0.8486675684695215,5,6
Y_learned_selection_transfer,raw_heldout,raw,64,1,58,1.3035448571425066,0.0,1.0,1.0,1.0,1.0,0.7213504282083686,1.0,1.3035448571425066,0.683674513747816,0.4306537556033158,0.9281362409277388,0.9281362409277388,0.9281362409277388,-0.6038663939175932,deployable_no_leak,False,False,none,-1,0,raw,0.4783990782973763,0.7296433972247114,0.7567884098527669,0,4
Y_learned_selection_transfer,raw_heldout,learned_reward,64,1,33,0.8346791831385342,0.0,1.0,1.0,1.0,0.0,0.20771432005673934,1.0,0.8346791831385342,0.683674513747816,0.4306537556033158,0.9281362409277388,0.9281362409277388,0.9281362409277388,-0.6038663939175932,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.4783990782973763,0.7296433972247114,0.7567884098527669,0,4
Y_learned_selection_transfer,raw_heldout,learned_identity_reward,64,1,22,0.6990749900500428,0.732755513662933,0.0,0.0,0.0,0.0,0.15476670734437692,0.0,-0.0336805236128902,0.683674513747816,0.4306537556033158,0.9281362409277388,0.19538072726480582,0.19538072726480582,-0.6038663939175932,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.4783990782973763,0.7296433972247114,0.7567884098527669,0,4
Y_learned_selection_transfer,raw_heldout,observable_repair,64,1,6,1.219679156487715,0.9281362409277388,0.0,0.0,0.0,0.0,0.11851524002201644,0.0,0.29154291555997613,0.683674513747816,0.4306537556033158,0.9281362409277388,0.0,0.0,-0.6038663939175932,support_covered,False,True,fixed_predeclared,-1,0,raw,0.4783990782973763,0.7296433972247114,0.7567884098527669,0,4
Y_learned_selection_transfer,raw_heldout,combined_repair,64,1,6,1.3363789563496786,0.9281362409277388,0.0,0.0,0.0,0.0,0.11851524002201644,0.0,0.4082427154219398,0.683674513747816,0.4306537556033158,0.9281362409277388,0.0,0.0,-0.6038663939175932,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.4783990782973763,0.7296433972247114,0.7567884098527669,0,4
Y_learned_selection_transfer,raw_heldout,oracle,64,1,6,0.9281362409277388,0.9281362409277388,0.0,0.0,0.0,0.0,0.11851524002201644,0.0,0.0,0.683674513747816,0.4306537556033158,0.9281362409277388,0.0,0.0,-0.6038663939175932,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.4783990782973763,0.7296433972247114,0.7567884098527669,0,4
Y_learned_selection_transfer,target_0,raw,64,1,1,1.35,0.0,1.0,1.0,1.0,1.0,0.7439776881128312,1.0,1.35,0.7661311423000827,0.35931693717369895,0.9000967540101977,0.9000967540101977,0.9000967540101977,-0.5019117925393614,deployable_no_leak,False,False,none,-1,0,raw,0.47277595687291774,0.6860199185905377,0.815560279705335,0,6
Y_learned_selection_transfer,target_0,learned_reward,64,1,54,0.8063326110988772,0.5577719244746113,0.0,0.0,1.0,0.0,0.08736349447148117,0.0,0.2485606866242659,0.7661311423000827,0.35931693717369895,0.9000967540101977,0.3423248295355864,0.3423248295355864,-0.5019117925393614,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.47277595687291774,0.6860199185905377,0.815560279705335,0,6
Y_learned_selection_transfer,target_0,learned_identity_reward,64,1,51,0.7130607453082011,0.8358892990414808,0.0,0.0,0.0,0.0,0.14609414167607088,0.0,-0.12282855373327972,0.7661311423000827,0.35931693717369895,0.9000967540101977,0.06420745496871694,0.06420745496871694,-0.5019117925393614,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.47277595687291774,0.6860199185905377,0.815560279705335,0,6
Y_learned_selection_transfer,target_0,observable_repair,64,1,57,1.2004676011727178,0.8234847394540381,0.0,0.0,0.0,0.0,0.11217631473080918,0.0,0.3769828617186797,0.7661311423000827,0.35931693717369895,0.9000967540101977,0.07661201455615962,0.07661201455615962,-0.5019117925393614,support_covered,False,True,fixed_predeclared,-1,0,raw,0.47277595687291774,0.6860199185905377,0.815560279705335,0,6
Y_learned_selection_transfer,target_0,combined_repair,64,1,57,1.3123513268981881,0.8234847394540381,0.0,0.0,0.0,0.0,0.11217631473080918,0.0,0.48886658744415,0.7661311423000827,0.35931693717369895,0.9000967540101977,0.07661201455615962,0.07661201455615962,-0.5019117925393614,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.47277595687291774,0.6860199185905377,0.815560279705335,0,6
Y_learned_selection_transfer,target_0,oracle,64,1,38,0.9000967540101977,0.9000967540101977,0.0,0.0,0.0,0.0,0.20904395169404422,0.0,0.0,0.7661311423000827,0.35931693717369895,0.9000967540101977,0.0,0.0,-0.5019117925393614,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.47277595687291774,0.6860199185905377,0.815560279705335,0,6
Y_learned_selection_transfer,target_1,raw,64,1,45,1.3211007350110007,0.0,1.0,1.0,1.0,1.0,0.7168537147859916,1.0,1.3211007350110007,0.7513895476012686,0.3767987952394242,0.9222448182044891,0.9222448182044891,0.9222448182044891,-0.3082128066944849,deployable_no_leak,False,False,none,-1,0,raw,0.5976227431148916,0.4665346476706815,0.8869389207288791,1,6
Y_learned_selection_transfer,target_1,learned_reward,64,1,39,0.7944121266876359,0.16798178709160858,1.0,1.0,0.0,0.0,0.19744088232040063,1.0,0.6264303395960273,0.7513895476012686,0.3767987952394242,0.9222448182044891,0.7542630311128805,0.7542630311128805,-0.3082128066944849,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5976227431148916,0.4665346476706815,0.8869389207288791,1,6
Y_learned_selection_transfer,target_1,learned_identity_reward,64,1,63,0.7289104438716217,0.17353806563343652,1.0,1.0,0.0,0.0,0.18693065084504654,1.0,0.5553723782381852,0.7513895476012686,0.3767987952394242,0.9222448182044891,0.7487067525710526,0.7487067525710526,-0.3082128066944849,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5976227431148916,0.4665346476706815,0.8869389207288791,1,6
Y_learned_selection_transfer,target_1,observable_repair,64,1,22,1.1934415897485255,0.8209294273742196,0.0,0.0,0.0,0.0,0.1399252706142315,0.0,0.37251216237430596,0.7513895476012686,0.3767987952394242,0.9222448182044891,0.10131539083026952,0.10131539083026952,-0.3082128066944849,support_covered,False,True,fixed_predeclared,-1,0,raw,0.5976227431148916,0.4665346476706815,0.8869389207288791,1,6
Y_learned_selection_transfer,target_1,combined_repair,64,1,22,1.2053742623697241,0.8209294273742196,0.0,0.0,0.0,0.0,0.1399252706142315,0.0,0.3844448349955045,0.7513895476012686,0.3767987952394242,0.9222448182044891,0.10131539083026952,0.10131539083026952,-0.3082128066944849,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.5976227431148916,0.4665346476706815,0.8869389207288791,1,6
Y_learned_selection_transfer,target_1,oracle,64,1,43,0.9222448182044891,0.9222448182044891,0.0,0.0,0.0,0.0,0.19404440650970003,0.0,0.0,0.7513895476012686,0.3767987952394242,0.9222448182044891,0.0,0.0,-0.3082128066944849,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.5976227431148916,0.4665346476706815,0.8869389207288791,1,6
Y_learned_selection_transfer,target_2,raw,64,1,1,1.35,0.0,1.0,1.0,1.0,1.0,0.7439776881128312,1.0,1.35,0.7796605248794503,0.40834619359046453,0.9268549268029083,0.9268549268029083,0.9268549268029083,-0.546838381034746,deployable_no_leak,False,False,none,-1,0,raw,0.5371357201798068,0.4961718641874916,0.7843227122675576,2,6
Y_learned_selection_transfer,target_2,learned_reward,64,1,55,0.8588192542353653,0.0,1.0,0.0,1.0,0.0,0.11275727086020856,1.0,0.8588192542353653,0.7796605248794503,0.40834619359046453,0.9268549268029083,0.9268549268029083,0.9268549268029083,-0.546838381034746,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5371357201798068,0.4961718641874916,0.7843227122675576,2,6
Y_learned_selection_transfer,target_2,learned_identity_reward,64,1,4,0.6873465716814282,0.5225542131835272,0.0,0.0,1.0,0.0,0.11362288927489696,0.0,0.16479235849790097,0.7796605248794503,0.40834619359046453,0.9268549268029083,0.404300713619381,0.404300713619381,-0.546838381034746,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.5371357201798068,0.4961718641874916,0.7843227122675576,2,6
Y_learned_selection_transfer,target_2,observable_repair,64,1,20,1.1626175191709132,0.8411695416391363,0.0,0.0,0.0,0.0,0.13639124225905738,0.0,0.3214479775317769,0.7796605248794503,0.40834619359046453,0.9268549268029083,0.085685385163772,0.085685385163772,-0.546838381034746,support_covered,False,True,fixed_predeclared,-1,0,raw,0.5371357201798068,0.4961718641874916,0.7843227122675576,2,6
Y_learned_selection_transfer,target_2,combined_repair,64,1,20,1.1544877223563814,0.8411695416391363,0.0,0.0,0.0,0.0,0.13639124225905738,0.0,0.31331818071724515,0.7796605248794503,0.40834619359046453,0.9268549268029083,0.085685385163772,0.085685385163772,-0.546838381034746,oracle_upper_bound,False,True,fixed_predeclared,-1,0,raw,0.5371357201798068,0.4961718641874916,0.7843227122675576,2,6
Y_learned_selection_transfer,target_2,oracle,64,1,31,0.9268549268029083,0.9268549268029083,0.0,0.0,0.0,0.0,0.23058169624722127,0.0,0.0,0.7796605248794503,0.40834619359046453,0.9268549268029083,0.0,0.0,-0.546838381034746,oracle_upper_bound,True,True,eval_oracle,-1,0,raw,0.5371357201798068,0.4961718641874916,0.7843227122675576,2,6
Y_learned_selection_transfer,target_3,raw,64,1,1,1.35,0.0,1.0,1.0,1.0,1.0,0.7439776881128312,1.0,1.35,0.7796605248794503,0.3965144704852661,0.9248004155622812,0.9248004155622812,0.9248004155622812,-0.540559044428398,deployable_no_leak,False,False,none,-1,0,raw,0.6546607505505109,0.5150756715907562,0.8988046589177392,3,6
Y_learned_selection_transfer,target_3,learned_reward,64,1,47,0.8327032240155433,0.4573657754610459,0.0,0.0,1.0,0.0,0.1476999114855671,0.0,0.3753374485544974,0.7796605248794503,0.3965144704852661,0.9248004155622812,0.4674346401012353,0.4674346401012353,-0.540559044428398,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.6546607505505109,0.5150756715907562,0.8988046589177392,3,6
Y_learned_selection_transfer,target_3,learned_identity_reward,64,1,55,0.8351093602180916,0.0,1.0,0.0,1.0,0.0,0.11275727086020856,1.0,0.8351093602180916,0.7796605248794503,0.3965144704852661,0.9248004155622812,0.9248004155622812,0.9248004155622812,-0.540559044428398,deployable_no_leak,False,False,heldout_train,-1,0,raw,0.6546607505505109,0.5150756715907562,0.8988046589177392,3,6
Y_learned_selection_transfer,target_3,observable_repair,64,1,20,1.1833283570339712,0.7956947720112889,0.0,0.0,0.0,0.0,0.13639124225905738,0.0,0.3876335850226823,0.7796605248794503,0.3965144704852661,0.9248004155622812,0.1291056435509923,0.1291056435509923,-0.540559044428398,support_covered,False,True,fixed_predeclared,-1,0,raw,0.6546607505505109,0.5150756715907562,0.8988046589177392,3,6
