experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high
A_controlled_object_binding,good,observable_repair,1,16,1.1285277092461667,1.102193894119633,1.1548615243727005,0.8742524446274469,0.8595972337022443,0.8889076555526495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665083896747092,0.14572202693915765,0.18729475241026078,0.0,0.0,0.0,0.25427526461871985,0.22497406642389434,0.28357646281354537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,observable_repair,2,16,1.159894537821662,1.1446897784569834,1.1750992971863408,0.8543548107212726,0.8350965087490441,0.8736131126935012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16499034278017533,0.14933714774258905,0.1806435378177616,0.0,0.0,0.0,0.30553972710038946,0.2822498694004789,0.3288295848003,0.023832833341685754,0.00831018019068234,0.03935548649268917,0.023832833341685754,0.00831018019068234,0.03935548649268917,0.0,0.0,0.0
A_controlled_object_binding,good,observable_repair,4,16,1.1692024895459676,1.154648828804381,1.1837561502875542,0.8609152976304673,0.844020428098163,0.8778101671627715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15382592735844455,0.13247316100498172,0.1751786937119074,0.0,0.0,0.0,0.30828719191550036,0.28024104932539573,0.336333334505605,0.037761332389508295,0.019545158358966357,0.055977506420050234,0.037761332389508295,0.019545158358966357,0.055977506420050234,0.0,0.0,0.0
A_controlled_object_binding,good,observable_repair,8,16,1.1775446245137837,1.1685045720533092,1.1865846769742583,0.8383501598258786,0.8173886879188168,0.8593116317329403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17890723266774702,0.1602143358506198,0.19760012948487424,0.0,0.0,0.0,0.33919446468790515,0.3114255362170857,0.3669633931587246,0.0678925887006076,0.04720659390309595,0.08857858349811926,0.0678925887006076,0.04720659390309595,0.08857858349811926,0.0,0.0,0.0
A_controlled_object_binding,good,observable_repair,16,16,1.1957793438144302,1.185713940040492,1.2058447475883685,0.8295767710362996,0.8120646015376554,0.8470889405349438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646532616540493,0.1475295060510024,0.18177701725709622,0.0,0.0,0.0,0.3662025727781308,0.3418891767765629,0.3905159687796987,0.08926837458081524,0.06977933681354334,0.10875741234808714,0.08926837458081524,0.06977933681354334,0.10875741234808714,-0.22643526370772704,-0.5248047777928355,0.07193425037738144
A_controlled_object_binding,good,observable_repair,32,16,1.2043006869918231,1.1971048236982127,1.2114965502854336,0.8244457633835557,0.8077962643869516,0.8410952623801597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14547432498484641,0.13101641764887872,0.1599322323208141,0.0,0.0,0.0,0.37985492360826734,0.3596631598228871,0.40004668739364757,0.100130495828769,0.08396144797851895,0.11629954367901904,0.100130495828769,0.08396144797851895,0.11629954367901904,-0.19330198095607293,-0.3596979175579764,-0.026906044354169434
A_controlled_object_binding,good,observable_repair,64,16,1.2150914330028226,1.2080826212074622,1.222100244798183,0.797008968674964,0.7827531322985538,0.8112648050513741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14361475843817773,0.12343680412566044,0.163792712750695,0.0,0.0,0.0,0.4180824643278588,0.4036799486597557,0.43248497999596186,0.13263826255714747,0.11904308895711949,0.14623343615717546,0.13263826255714747,0.11904308895711949,0.14623343615717546,-0.1946849114503464,-0.3498838136520305,-0.0394860092486623
A_controlled_object_binding,good,oracle,1,16,0.8742524446274469,0.8595972337022443,0.8889076555526495,0.8742524446274469,0.8595972337022443,0.8889076555526495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665083896747092,0.14572202693915765,0.18729475241026078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,oracle,2,16,0.8781876440629584,0.8642876677675682,0.8920876203583485,0.8781876440629584,0.8642876677675682,0.8920876203583485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17965931887663578,0.15160522509461938,0.20771341265865217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,oracle,4,16,0.8986766300199757,0.8899221420101359,0.9074311180298155,0.8986766300199757,0.8899221420101359,0.9074311180298155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18655189982436599,0.1643055782152588,0.20879822143347318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,oracle,8,16,0.9062427485264861,0.8981654017876893,0.9143200952652829,0.9062427485264861,0.8981654017876893,0.9143200952652829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17862269781953988,0.16086324898203014,0.19638214665704962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,oracle,16,16,0.9188451456171147,0.9147470037709281,0.9229432874633013,0.9188451456171147,0.9147470037709281,0.9229432874633013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19267925318349838,0.1723917282082635,0.21296677815873324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22643526370772704,-0.5248047777928355,0.07193425037738144
