experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high
A_controlled_object_binding,good,combined_repair,1,8,1.06045203684202,0.976894484558666,1.144009589125374,0.8741316883422895,0.856284581129708,0.891978795554871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523091617057456,0.1351061888744372,0.19535564346671191,0.0,0.0,0.0,0.18632034849973048,0.11325028628781429,0.25939041071164665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,combined_repair,2,8,1.100768005878741,1.0790197392636987,1.1225162724937834,0.846841635381457,0.8198052871468542,0.8738779836160597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16257578646805543,0.12813013574775378,0.19702143718835707,0.0,0.0,0.0,0.2539263704972841,0.22116973459683117,0.28668300639773703,0.02873940992299988,0.001078528225667466,0.05640029162033229,0.02873940992299988,0.001078528225667466,0.05640029162033229,0.0,0.0,0.0
A_controlled_object_binding,good,combined_repair,4,8,1.1127417438045561,1.0871274720152946,1.1383560155938177,0.8822715186964294,0.8547094440570848,0.909833593335774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16590252860926344,0.1365425686417478,0.19526248857677908,0.0,0.0,0.0,0.2304702251081267,0.1823654762663747,0.27857497394987873,0.02165775702251685,-0.002437083684207548,0.04575259772924124,0.02165775702251685,-0.002437083684207548,0.04575259772924124,0.0,0.0,0.0
A_controlled_object_binding,good,combined_repair,8,8,1.1284695272320646,1.1112177705419846,1.1457212839221447,0.8459586387495261,0.8163493294575641,0.8755679480414882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19434785965948193,0.16981645514624452,0.21887926417271933,0.0,0.0,0.0,0.28251088848253836,0.2405898271728256,0.3244319497922511,0.06487349001986285,0.03378854531463399,0.09595843472509172,0.06487349001986285,0.03378854531463399,0.09595843472509172,0.0,0.0,0.0
A_controlled_object_binding,good,combined_repair,16,8,1.152551268453403,1.1332231133192185,1.1718794235875873,0.8275434455984351,0.8091120286822172,0.8459748625146529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16709989653603957,0.13242245123176932,0.20177734184030982,0.0,0.0,0.0,0.3250078228549679,0.2934009852355188,0.356614660474417,0.09248763748978646,0.07432715318888229,0.11064812179069063,0.09248763748978646,0.07432715318888229,0.11064812179069063,-0.06246280548035267,-0.47111644066424896,0.34619082970354365
A_controlled_object_binding,good,combined_repair,32,8,1.1606185569275904,1.1496767796418808,1.1715603342133,0.8298267693192773,0.8145008868111135,0.8451526518274411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16066221963868668,0.14247933421622982,0.17884510506114354,0.0,0.0,0.0,0.3307917876083133,0.3081780395733715,0.3534055356432551,0.09261963016040176,0.07999714649232786,0.10524211382847565,0.09261963016040176,0.07999714649232786,0.10524211382847565,-0.15358535806920648,-0.448682038048647,0.14151132191023402
A_controlled_object_binding,good,combined_repair,64,8,1.1788803533683843,1.1642370270435005,1.193523679693268,0.7957845572237959,0.771704416948725,0.8198646974988668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15047270627944906,0.11005456451594417,0.19089084804295395,0.0,0.0,0.0,0.3830957961445884,0.3592626518403112,0.4069289404488656,0.13206920527317575,0.10917868317534668,0.15495972737100483,0.13206920527317575,0.10917868317534668,0.15495972737100483,-0.20644271790864044,-0.45273815030162184,0.03985271448434097
A_controlled_object_binding,good,identity_consistent,1,8,0.7127609423839889,0.6420712751311863,0.7834506096367915,0.8741316883422895,0.856284581129708,0.891978795554871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523091617057456,0.1351061888744372,0.19535564346671191,0.0,0.0,0.0,-0.16137074595830064,-0.22521913991306344,-0.09752235200353784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_controlled_object_binding,good,identity_consistent,2,8,0.8101998845658875,0.7772205723302891,0.843179196801486,0.8273323376739392,0.8027400734964023,0.8519246018514761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738912798646572,0.15754915518897572,0.19023340454033866,0.0,0.0,0.0,-0.0171324531080517,-0.05461736172693528,0.020352455510831882,0.04824870763051775,0.020227988258715714,0.07626942700231978,0.04824870763051775,0.020227988258715714,0.07626942700231978,0.0,0.0,0.0
A_controlled_object_binding,good,identity_consistent,4,8,0.7869908209446922,0.7281392191153393,0.8458424227740451,0.8425270672955407,0.799262795499544,0.8857913390915374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17613164823902488,0.1453540876916795,0.20690920878637026,0.0,0.0,0.0,-0.05553624635084843,-0.14428019311699813,0.033207700415301286,0.0614022084234056,0.021322791418258748,0.10148162542855246,0.0614022084234056,0.021322791418258748,0.10148162542855246,0.0,0.0,0.0
