experiment,scenario,pilot_label_budget,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,pilot_train_mae_mean,pilot_train_mae_ci_low,pilot_train_mae_ci_high,pilot_train_correlation_mean,pilot_train_correlation_ci_low,pilot_train_correlation_ci_high,pilot_budget_vs_raw_gain_mean,pilot_budget_oracle_gap_mean,pilot_budget_win_rate,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
W_pilot_label_budget,domain_randomized_heldout,0,combined_repair,64,48,1.3114288107909033,1.2961504515511477,1.326707170030659,0.869418921992113,0.8592270405651571,0.8796108034190689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534119246146952,0.14309372052789468,0.1637301287014957,0.0,0.0,0.0,0.4420098887987903,0.42831710822027363,0.4557026693773069,0.045770494815146924,0.03503001137326515,0.0565109782570287,0.045770494815146924,0.03503001137326515,0.0565109782570287,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0,0.0,0.0,0.0,0.0,0.0,0.4791777848451772,0.39631482867421663,0.8333333333333334,oracle_upper_bound,False,True,fixed_predeclared,-1,0
W_pilot_label_budget,domain_randomized_heldout,0,observable_repair,64,48,1.2125570906446381,1.2068037281702688,1.2183104531190074,0.869418921992113,0.8592270405651571,0.8796108034190689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534119246146952,0.14309372052789468,0.1637301287014957,0.0,0.0,0.0,0.34313816865252517,0.33405871900146894,0.3522176183035814,0.045770494815146924,0.03503001137326515,0.0565109782570287,0.045770494815146924,0.03503001137326515,0.0565109782570287,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0,0.0,0.0,0.0,0.0,0.0,0.4791777848451772,0.39631482867421663,0.8333333333333334,support_covered,False,True,fixed_predeclared,-1,0
W_pilot_label_budget,domain_randomized_heldout,0,oracle,64,48,0.91518941680726,0.9110530656003936,0.9193257680141264,0.91518941680726,0.9110530656003936,0.9193257680141264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785226220767316,0.16715739525772602,0.1898878488957372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0,0.0,0.0,0.0,0.0,0.0,0.4791777848451772,0.39631482867421663,0.8333333333333334,oracle_upper_bound,True,True,eval_oracle,-1,0
W_pilot_label_budget,domain_randomized_heldout,0,pilot_calibrated,64,48,0.5,0.5,0.5,0.5188745881330433,0.41815936818774424,0.6195898080783424,0.2916666666666667,0.16171873201189743,0.4216146013214359,0.25,0.12620366760322171,0.3737963323967783,0.14583333333333334,0.04492968866043644,0.24673697800623023,0.2916666666666667,0.1617187320118974,0.42161460132143597,0.3406099573127279,0.26677476776806147,0.41444514685739436,0.20833333333333334,0.09222652060395496,0.3244401460627117,-0.01887458813304325,-0.11958980807834234,0.08184063181225583,0.3963148286742167,0.29645094305391656,0.4961787142945168,0.3963148286742167,0.29645094305391656,0.4961787142945168,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0,0.0,0.0,0.0,0.0,0.0,0.4791777848451772,0.39631482867421663,0.8333333333333334,deployable_no_leak,False,False,pilot_train_dev,-1,0
W_pilot_label_budget,domain_randomized_heldout,0,random,64,48,0.6569765710404324,0.5883540168265153,0.7255991252543494,0.5188745881330433,0.41815936818774424,0.6195898080783424,0.2916666666666667,0.16171873201189743,0.4216146013214359,0.25,0.12620366760322171,0.3737963323967783,0.14583333333333334,0.04492968866043644,0.24673697800623023,0.2916666666666667,0.1617187320118974,0.42161460132143597,0.3406099573127279,0.26677476776806147,0.41444514685739436,0.20833333333333334,0.09222652060395496,0.3244401460627117,0.13810198290738918,-0.02032024458299686,0.2965242103977752,0.3963148286742167,0.29645094305391656,0.4961787142945168,0.3963148286742167,0.29645094305391656,0.4961787142945168,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0,0.0,0.0,0.0,0.0,0.0,0.4791777848451772,0.39631482867421663,0.8333333333333334,deployable_no_leak,False,False,none,-1,0
W_pilot_label_budget,domain_randomized_heldout,0,raw,64,48,1.205847669449759,1.1738334131047201,1.237861925794798,0.03969680328786613,0.0040730589129980566,0.0753205476627342,0.9583333333333334,0.9012039128428435,1.0154627538238232,0.875,0.7804489893389749,0.9695510106610251,0.7916666666666666,0.6755598539372882,0.907773479396045,0.7291666666666666,0.602117563614782,0.8562157697185513,0.5797858395995493,0.5098877013557952,0.6496839778433035,0.5625,0.4206734840084624,0.7043265159915376,1.166150866161893,1.105477835410221,1.2268238969135647,0.8754926135193939,0.8399755600493031,0.9110096669894847,0.8754926135193939,0.8399755600493031,0.9110096669894847,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0,0.0,0.0,0.0,0.0,0.0,0.4791777848451772,0.39631482867421663,0.8333333333333334,deployable_no_leak,False,False,none,-1,0
W_pilot_label_budget,domain_randomized_heldout,8,combined_repair,64,48,1.3114288107909033,1.2961504515511477,1.326707170030659,0.869418921992113,0.8592270405651571,0.8796108034190689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534119246146952,0.14309372052789468,0.1637301287014957,0.0,0.0,0.0,0.4420098887987903,0.42831710822027363,0.4557026693773069,0.045770494815146924,0.03503001137326515,0.0565109782570287,0.045770494815146924,0.03503001137326515,0.0565109782570287,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0011002587478041864,0.0011002587478041864,0.0011002587478041864,0.9999925114705516,0.9999925114705516,0.9999925114705516,0.6075024817294316,0.2679901317899622,0.9791666666666666,oracle_upper_bound,False,True,fixed_predeclared,-1,0
W_pilot_label_budget,domain_randomized_heldout,8,observable_repair,64,48,1.2125570906446381,1.2068037281702688,1.2183104531190074,0.869418921992113,0.8592270405651571,0.8796108034190689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534119246146952,0.14309372052789468,0.1637301287014957,0.0,0.0,0.0,0.34313816865252517,0.33405871900146894,0.3522176183035814,0.045770494815146924,0.03503001137326515,0.0565109782570287,0.045770494815146924,0.03503001137326515,0.0565109782570287,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0011002587478041864,0.0011002587478041864,0.0011002587478041864,0.9999925114705516,0.9999925114705516,0.9999925114705516,0.6075024817294316,0.2679901317899622,0.9791666666666666,support_covered,False,True,fixed_predeclared,-1,0
W_pilot_label_budget,domain_randomized_heldout,8,oracle,64,48,0.91518941680726,0.9110530656003936,0.9193257680141264,0.91518941680726,0.9110530656003936,0.9193257680141264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785226220767316,0.16715739525772602,0.1898878488957372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0011002587478041864,0.0011002587478041864,0.0011002587478041864,0.9999925114705516,0.9999925114705516,0.9999925114705516,0.6075024817294316,0.2679901317899622,0.9791666666666666,oracle_upper_bound,True,True,eval_oracle,-1,0
W_pilot_label_budget,domain_randomized_heldout,8,pilot_calibrated,64,48,1.0,1.0,1.0,0.6471992850172977,0.6198345516327947,0.6745640184018008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.9383333333333332,1.02,0.7172184123285765,0.693695417811914,0.740741406845239,0.0,0.0,0.0,0.3528007149827023,0.3254359815981992,0.38016544836720545,0.2679901317899622,0.2408212646457502,0.29515899893417424,0.2679901317899622,0.2408212646457502,0.29515899893417424,-0.489675290143063,-0.5385223050093555,-0.4408282752767705,0.0011002587478041864,0.0011002587478041864,0.0011002587478041864,0.9999925114705516,0.9999925114705516,0.9999925114705516,0.6075024817294316,0.2679901317899622,0.9791666666666666,deployable_no_leak,False,False,pilot_train_dev,-1,0
