experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation
L_model_family_proxies,raw,raw,64,0,48,1.2921193076673452,0.0,1.0,1.0,1.0,0.0,0.13930970965391087,1.0,1.2921193076673452,0.7227923350138372,0.420169491777479,0.9142219782405812,0.9142219782405812,0.9142219782405812,-0.2683144763289326
L_model_family_proxies,raw,latent_global_proxy,64,0,48,1.3266169376792294,0.0,1.0,1.0,1.0,0.0,0.13930970965391087,1.0,1.3266169376792294,0.7227923350138372,0.420169491777479,0.9142219782405812,0.9142219782405812,0.9142219782405812,-0.2683144763289326
L_model_family_proxies,raw,relational_slot_proxy,64,0,45,0.9197826100299327,0.0,1.0,1.0,0.0,1.0,0.7454427775471715,1.0,0.9197826100299327,0.7227923350138372,0.420169491777479,0.9142219782405812,0.9142219782405812,0.9142219782405812,-0.2683144763289326
L_model_family_proxies,raw,diffusion_score_proxy,64,0,48,1.4086265694321136,0.0,1.0,1.0,1.0,0.0,0.13930970965391087,1.0,1.4086265694321136,0.7227923350138372,0.420169491777479,0.9142219782405812,0.9142219782405812,0.9142219782405812,-0.2683144763289326
L_model_family_proxies,raw,combined_repair,64,0,9,1.3467304534270508,0.8637370419802369,0.0,0.0,0.0,0.0,0.1490641919545577,0.0,0.48299341144681385,0.7227923350138372,0.420169491777479,0.9142219782405812,0.050484936260344226,0.050484936260344226,-0.2683144763289326
L_model_family_proxies,raw,oracle,64,0,26,0.9142219782405812,0.9142219782405812,0.0,0.0,0.0,0.0,0.23786913331182025,0.0,0.0,0.7227923350138372,0.420169491777479,0.9142219782405812,0.0,0.0,-0.2683144763289326
L_model_family_proxies,occlusion,raw,64,0,27,1.076588523681684,0.0,1.0,1.0,1.0,0.0,0.21173168688008565,1.0,1.076588523681684,0.6501613980703669,0.4801620535777738,0.9233429674563874,0.9233429674563874,0.9233429674563874,-0.11759030880507382
L_model_family_proxies,occlusion,latent_global_proxy,64,0,27,1.0976046344525554,0.0,1.0,1.0,1.0,0.0,0.21173168688008565,1.0,1.0976046344525554,0.6501613980703669,0.4801620535777738,0.9233429674563874,0.9233429674563874,0.9233429674563874,-0.11759030880507382
L_model_family_proxies,occlusion,relational_slot_proxy,64,0,39,0.7910187183514303,0.07326507136226687,1.0,1.0,0.0,0.0,0.13838165817294598,1.0,0.7177536469891634,0.6501613980703669,0.4801620535777738,0.9233429674563874,0.8500778960941205,0.8500778960941205,-0.11759030880507382
L_model_family_proxies,occlusion,diffusion_score_proxy,64,0,27,1.1782662577567558,0.0,1.0,1.0,1.0,0.0,0.21173168688008565,1.0,1.1782662577567558,0.6501613980703669,0.4801620535777738,0.9233429674563874,0.9233429674563874,0.9233429674563874,-0.11759030880507382
