experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,pilot_train_candidates,pilot_train_mae,pilot_train_correlation,generator_scenario,n_objects,occlusion_flag,hidden_property_flag,crossing_flag
R_pilot_label_calibration,raw_heldout,raw,64,0,7,1.2155997499842879,0.0,1.0,1.0,1.0,0.0,0.163878424410985,1.0,1.2155997499842879,0.7087336574558225,0.43191151942416395,0.8825614016450376,0.8825614016450376,0.8825614016450376,-0.5400930378017464,deployable_no_leak,False,False,none,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,1,1,1
R_pilot_label_calibration,raw_heldout,pilot_calibrated,64,0,60,0.8400422222143151,0.8166025711177286,0.0,0.0,0.0,0.0,0.1628192571658989,0.0,0.023439651096586522,0.7087336574558225,0.43191151942416395,0.8825614016450376,0.065958830527309,0.065958830527309,-0.5400930378017464,deployable_no_leak,False,False,pilot_train_dev,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,1,1,1
R_pilot_label_calibration,raw_heldout,observable_repair,64,0,60,1.2115258031348846,0.8166025711177286,0.0,0.0,0.0,0.0,0.1628192571658989,0.0,0.39492323201715596,0.7087336574558225,0.43191151942416395,0.8825614016450376,0.065958830527309,0.065958830527309,-0.5400930378017464,support_covered,False,True,fixed_predeclared,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,1,1,1
R_pilot_label_calibration,raw_heldout,combined_repair,64,0,60,1.3286853300960366,0.8166025711177286,0.0,0.0,0.0,0.0,0.1628192571658989,0.0,0.512082758978308,0.7087336574558225,0.43191151942416395,0.8825614016450376,0.065958830527309,0.065958830527309,-0.5400930378017464,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,1,1,1
R_pilot_label_calibration,raw_heldout,random,64,0,32,1.103924407848916,0.047371673495640115,1.0,1.0,0.0,1.0,0.65034467390011,1.0,1.056552734353276,0.7087336574558225,0.43191151942416395,0.8825614016450376,0.8351897281493975,0.8351897281493975,-0.5400930378017464,deployable_no_leak,False,False,none,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,1,1,1
R_pilot_label_calibration,raw_heldout,oracle,64,0,14,0.8825614016450376,0.8825614016450376,0.0,0.0,0.0,0.0,0.1840549322422203,0.0,0.0,0.7087336574558225,0.43191151942416395,0.8825614016450376,0.0,0.0,-0.5400930378017464,oracle_upper_bound,True,True,eval_oracle,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,1,1,1
R_pilot_label_calibration,domain_randomized_heldout,raw,64,0,37,1.27126178348219,0.0,1.0,1.0,1.0,1.0,0.7013992119571077,0.0,1.27126178348219,0.6514739490950268,0.5719456487335784,0.9215819642206712,0.9215819642206712,0.9215819642206712,-0.6409687515538621,deployable_no_leak,False,False,none,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,0,1,1
R_pilot_label_calibration,domain_randomized_heldout,pilot_calibrated,64,0,24,0.8627338933966509,0.9215819642206712,0.0,0.0,0.0,0.0,0.18476320555663453,0.0,-0.058848070824020327,0.6514739490950268,0.5719456487335784,0.9215819642206712,0.0,0.0,-0.6409687515538621,deployable_no_leak,False,False,pilot_train_dev,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,0,1,1
R_pilot_label_calibration,domain_randomized_heldout,observable_repair,64,0,28,1.205390569563739,0.8683511015404036,0.0,0.0,0.0,0.0,0.14450282750056373,0.0,0.3370394680233354,0.6514739490950268,0.5719456487335784,0.9215819642206712,0.053230862680267554,0.053230862680267554,-0.6409687515538621,support_covered,False,True,fixed_predeclared,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,0,1,1
R_pilot_label_calibration,domain_randomized_heldout,combined_repair,64,0,28,1.3203620386697053,0.8683511015404036,0.0,0.0,0.0,0.0,0.14450282750056373,0.0,0.4520109371293016,0.6514739490950268,0.5719456487335784,0.9215819642206712,0.053230862680267554,0.053230862680267554,-0.6409687515538621,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10240,0.0478788429570998,0.983367982746434,raw,4,0,1,1
