seed,candidate_id,raw_object_score,real_utility,identity_error,merge_split,property_error,object_real_gap
0,0,0.7674843716473942,0.502895424007358,0.0,1.0,0.0,0.26458894764003626
0,1,0.4696443666062837,0.852941948225794,0.0,0.0,0.0,-0.38329758161951033
0,2,0.5991501052933385,0.9203900658915615,0.0,0.0,0.0,-0.321239960598223
0,3,0.8814948508634501,0.18349691161403828,1.0,0.0,0.0,0.6979979392494119
0,4,0.48416847899812404,0.7999151688197725,0.0,0.0,0.0,-0.3157466898216485
0,5,1.035360104393415,0.01787897168812444,1.0,0.0,1.0,1.0174811327052906
0,6,1.1305126971499306,0.0,1.0,1.0,0.0,1.1305126971499306
0,7,0.5590647001264908,0.8702843486643085,0.0,0.0,0.0,-0.3112196485378177
0,8,0.3349416468478422,0.7246297598230191,0.0,0.0,0.0,-0.3896881129751769
0,9,0.9264292045933367,0.0,1.0,0.0,1.0,0.9264292045933367
0,10,0.8560516767753646,0.0,0.0,1.0,0.0,0.8560516767753646
0,11,0.60577972345637,0.0,1.0,0.0,1.0,0.60577972345637
0,12,0.44768350410424496,0.7830642194237127,0.0,0.0,0.0,-0.3353807153194678
0,13,0.3113345650987339,0.7517910620725476,0.0,0.0,0.0,-0.4404564969738137
0,14,0.9439797965928471,0.0,1.0,0.0,1.0,0.9439797965928471
0,15,0.7489646294470437,0.0,0.0,1.0,0.0,0.7489646294470437
0,16,0.8307001739707579,0.14158631721762885,1.0,0.0,0.0,0.6891138567531291
0,17,0.6603411076369126,0.4874036961668165,0.0,1.0,0.0,0.17293741147009606
0,18,1.0733651418923935,0.0,1.0,0.0,1.0,1.0733651418923935
0,19,1.0959012372657844,0.0,1.0,1.0,0.0,1.0959012372657844
0,20,0.90597819136736,0.19012985655775058,1.0,0.0,0.0,0.7158483348096094
0,21,0.7446113364664755,0.9146057236671958,0.0,0.0,0.0,-0.16999438720072035
0,22,0.9386837588533994,0.0,1.0,0.0,1.0,0.9386837588533994
0,23,0.7450353700873931,0.07991446436958971,1.0,0.0,0.0,0.6651209057178034
0,24,0.6390012890155308,0.7286869094153878,0.0,0.0,1.0,-0.08968562039985706
0,25,0.49811343722067786,0.02006016507602143,1.0,0.0,0.0,0.4780532721446564
0,26,0.9238371916491317,0.5849218300017602,0.0,1.0,0.0,0.33891536164737146
0,27,0.7680884391963241,0.6867341739356366,0.0,0.0,1.0,0.08135426526068745
0,28,0.7964713807395003,0.13174975768768013,1.0,0.0,0.0,0.6647216230518201
0,29,0.38879523089468065,0.801597927876216,0.0,0.0,0.0,-0.4128026969815353
0,30,1.1492231567172855,0.03491120046734916,1.0,0.0,1.0,1.1143119562499364
0,31,0.5462740416663171,0.8731650551639655,0.0,0.0,0.0,-0.3268910134976484
0,32,0.7864418410348413,0.7315759871058196,0.0,0.0,1.0,0.05486585392902166
0,33,0.5210133186568655,0.005090763492051176,1.0,0.0,0.0,0.5159225551648143
0,34,0.8557870731207557,0.12345022201319042,1.0,0.0,0.0,0.7323368511075653
0,35,1.1435206496671875,0.0,1.0,1.0,0.0,1.1435206496671875
0,36,0.9067479990226317,0.18556776147117307,1.0,0.0,0.0,0.7211802375514587
0,37,0.8932434429831011,0.17836381925043845,1.0,0.0,0.0,0.7148796237326627
0,38,0.7144241470983045,0.7272682209174041,0.0,0.0,1.0,-0.012844073819099577
0,39,0.7967437328455944,0.6231103723129274,0.0,0.0,1.0,0.17363336053266698
