experiment,scenario,selector,N,seed,selected_N,gate_action,delegated_selector,gate_identity_error,gate_object_real_gap,gate_property_entropy,gate_repair_gain,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation
AA_deployment_gate_policy,good,raw_high_n,64,0,64,baseline_raw_high_n,raw,0.0,-0.10548378690901972,0.22445018969292638,0.0,46,0.722909635702023,0.8283934226110428,0.0,0.0,0.0,0.0,0.22445018969292638,0.0,-0.10548378690901972,0.5117232079732977,0.8272043780377121,0.9228580824162264,0.09446465980518359,0.09446465980518359,0.12839903201484443
AA_deployment_gate_policy,good,stop_early_raw,64,0,4,stop_early,raw,0.0,-0.10548378690901972,0.22445018969292638,0.0,1,0.7242190350876375,0.1971540532950334,1.0,1.0,0.0,0.0,0.15482875119774386,0.0,0.5270649817926041,0.5025785622816198,0.6806662851208529,0.915727826608171,0.7185737733131375,0.7185737733131375,0.0
AA_deployment_gate_policy,good,gate_policy,64,0,64,allow_high_n,raw,0.0,-0.10548378690901972,0.22445018969292638,0.0,46,0.722909635702023,0.8283934226110428,0.0,0.0,0.0,0.0,0.22445018969292638,0.0,-0.10548378690901972,0.5117232079732977,0.8272043780377121,0.9228580824162264,0.09446465980518359,0.09446465980518359,0.12839903201484443
AA_deployment_gate_policy,good,oracle,64,0,64,oracle_reference,oracle,0.0,-0.10548378690901972,0.22445018969292638,0.0,24,0.9228580824162264,0.9228580824162264,0.0,0.0,0.0,0.0,0.18916223417410302,0.0,0.0,0.5117232079732977,0.8272043780377121,0.9228580824162264,0.0,0.0,0.12839903201484443
AA_deployment_gate_policy,good,raw_high_n,64,1,64,baseline_raw_high_n,raw,1.0,0.6161066147306353,0.1846147140591472,0.5960391947191298,51,0.8274839718290234,0.21137735709838812,1.0,1.0,0.0,0.0,0.1846147140591472,0.0,0.6161066147306353,0.5281722819263303,0.8423564154115278,0.9343592784040035,0.7229819213056153,0.7229819213056153,-0.7719186837060343
AA_deployment_gate_policy,good,stop_early_raw,64,1,4,stop_early,raw,1.0,0.6161066147306353,0.1846147140591472,0.5960391947191298,2,0.7274891453521258,0.7491928737091693,0.0,0.0,0.0,0.0,0.2311518805991985,0.0,-0.021703728357043484,0.5771120037944912,0.8323846181911675,0.9036809461233112,0.15448807241414186,0.15448807241414186,0.0
AA_deployment_gate_policy,good,gate_policy,64,1,64,block_high_n,combined_repair,1.0,0.6161066147306353,0.1846147140591472,0.5960391947191298,31,1.2250077003084927,0.8074165518175179,0.0,0.0,0.0,0.0,0.158377708474852,0.0,0.4175911484909748,0.5281722819263303,0.8423564154115278,0.9343592784040035,0.12694272658648553,0.12694272658648553,-0.7719186837060343
AA_deployment_gate_policy,good,oracle,64,1,64,oracle_reference,oracle,1.0,0.6161066147306353,0.1846147140591472,0.5960391947191298,23,0.9343592784040035,0.9343592784040035,0.0,0.0,0.0,0.0,0.17724162902501417,0.0,0.0,0.5281722819263303,0.8423564154115278,0.9343592784040035,0.0,0.0,-0.7719186837060343
AA_deployment_gate_policy,good,raw_high_n,64,2,64,baseline_raw_high_n,raw,0.0,-0.09698386818940175,0.18143854697247982,-0.033597740845470736,4,0.7338487823987624,0.8308326505881641,0.0,0.0,0.0,0.0,0.18143854697247982,0.0,-0.09698386818940175,0.5142086825709948,0.819316749291015,0.931467067340268,0.10063441675210383,0.10063441675210383,-0.10620515679561074
AA_deployment_gate_policy,good,stop_early_raw,64,2,4,stop_early,raw,0.0,-0.09698386818940175,0.18143854697247982,-0.033597740845470736,0,0.6478162389152936,0.8719640197696651,0.0,0.0,0.0,0.0,0.1295927511873849,0.0,-0.22414778085437148,0.527927106456188,0.8713785947868595,0.9023720993059772,0.030408079536312083,0.030408079536312083,0.0
