seed,rep,selector,score_noise,selected_candidate_id,selected_real_utility,identity_error,merge_split,property_error
0,11,combined_repair_noisy,0.02,63,0.7815702469015484,0.0,0.0,0.0
0,0,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,0,combined_repair_noisy,0.05,2,0.9203900658915615,0.0,0.0,0.0
0,1,raw_noisy,0.05,46,0.0,1.0,0.0,1.0
0,1,combined_repair_noisy,0.05,63,0.7815702469015484,0.0,0.0,0.0
0,2,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,2,combined_repair_noisy,0.05,2,0.9203900658915615,0.0,0.0,0.0
0,3,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,3,combined_repair_noisy,0.05,54,0.8598874536119888,0.0,0.0,0.0
0,4,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,4,combined_repair_noisy,0.05,61,0.7353335242023199,0.0,0.0,0.0
0,5,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,5,combined_repair_noisy,0.05,21,0.9146057236671958,0.0,0.0,0.0
0,6,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,6,combined_repair_noisy,0.05,54,0.8598874536119888,0.0,0.0,0.0
0,7,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,7,combined_repair_noisy,0.05,63,0.7815702469015484,0.0,0.0,0.0
0,8,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,8,combined_repair_noisy,0.05,54,0.8598874536119888,0.0,0.0,0.0
0,9,raw_noisy,0.05,45,0.15003502451038722,1.0,0.0,1.0
0,9,combined_repair_noisy,0.05,54,0.8598874536119888,0.0,0.0,0.0
0,10,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,10,combined_repair_noisy,0.05,54,0.8598874536119888,0.0,0.0,0.0
0,11,raw_noisy,0.05,52,0.0,1.0,1.0,0.0
0,11,combined_repair_noisy,0.05,21,0.9146057236671958,0.0,0.0,0.0
0,0,raw_noisy,0.1,45,0.15003502451038722,1.0,0.0,1.0
0,0,combined_repair_noisy,0.1,63,0.7815702469015484,0.0,0.0,0.0
0,1,raw_noisy,0.1,5,0.01787897168812444,1.0,0.0,1.0
0,1,combined_repair_noisy,0.1,53,0.8611178437894984,0.0,0.0,0.0
0,2,raw_noisy,0.1,45,0.15003502451038722,1.0,0.0,1.0
0,2,combined_repair_noisy,0.1,21,0.9146057236671958,0.0,0.0,0.0
0,3,raw_noisy,0.1,35,0.0,1.0,1.0,0.0
0,3,combined_repair_noisy,0.1,8,0.7246297598230191,0.0,0.0,0.0
0,4,raw_noisy,0.1,45,0.15003502451038722,1.0,0.0,1.0
0,4,combined_repair_noisy,0.1,13,0.7517910620725476,0.0,0.0,0.0
0,5,raw_noisy,0.1,46,0.0,1.0,0.0,1.0
0,5,combined_repair_noisy,0.1,21,0.9146057236671958,0.0,0.0,0.0
0,6,raw_noisy,0.1,46,0.0,1.0,0.0,1.0
0,6,combined_repair_noisy,0.1,21,0.9146057236671958,0.0,0.0,0.0
0,7,raw_noisy,0.1,52,0.0,1.0,1.0,0.0
0,7,combined_repair_noisy,0.1,2,0.9203900658915615,0.0,0.0,0.0
0,8,raw_noisy,0.1,18,0.0,1.0,0.0,1.0
0,8,combined_repair_noisy,0.1,7,0.8702843486643085,0.0,0.0,0.0
0,9,raw_noisy,0.1,52,0.0,1.0,1.0,0.0
0,9,combined_repair_noisy,0.1,21,0.9146057236671958,0.0,0.0,0.0
0,10,raw_noisy,0.1,52,0.0,1.0,1.0,0.0
0,10,combined_repair_noisy,0.1,54,0.8598874536119888,0.0,0.0,0.0
0,11,raw_noisy,0.1,18,0.0,1.0,0.0,1.0
0,11,combined_repair_noisy,0.1,21,0.9146057236671958,0.0,0.0,0.0
0,0,raw_noisy,0.2,46,0.0,1.0,0.0,1.0
0,0,combined_repair_noisy,0.2,29,0.801597927876216,0.0,0.0,0.0
0,1,raw_noisy,0.2,6,0.0,1.0,1.0,0.0
0,1,combined_repair_noisy,0.2,54,0.8598874536119888,0.0,0.0,0.0
0,2,raw_noisy,0.2,52,0.0,1.0,1.0,0.0
0,2,combined_repair_noisy,0.2,63,0.7815702469015484,0.0,0.0,0.0
0,3,raw_noisy,0.2,46,0.0,1.0,0.0,1.0
0,3,combined_repair_noisy,0.2,13,0.7517910620725476,0.0,0.0,0.0
0,4,raw_noisy,0.2,45,0.15003502451038722,1.0,0.0,1.0
0,4,combined_repair_noisy,0.2,21,0.9146057236671958,0.0,0.0,0.0
0,5,raw_noisy,0.2,45,0.15003502451038722,1.0,0.0,1.0
0,5,combined_repair_noisy,0.2,1,0.852941948225794,0.0,0.0,0.0
0,6,raw_noisy,0.2,6,0.0,1.0,1.0,0.0
0,6,combined_repair_noisy,0.2,54,0.8598874536119888,0.0,0.0,0.0
0,7,raw_noisy,0.2,52,0.0,1.0,1.0,0.0
0,7,combined_repair_noisy,0.2,61,0.7353335242023199,0.0,0.0,0.0
0,8,raw_noisy,0.2,49,0.16249604698066247,1.0,0.0,0.0
0,8,combined_repair_noisy,0.2,47,0.8303651884796778,0.0,0.0,0.0
0,9,raw_noisy,0.2,18,0.0,1.0,0.0,1.0
0,9,combined_repair_noisy,0.2,21,0.9146057236671958,0.0,0.0,0.0
0,10,raw_noisy,0.2,18,0.0,1.0,0.0,1.0
0,10,combined_repair_noisy,0.2,13,0.7517910620725476,0.0,0.0,0.0
0,11,raw_noisy,0.2,52,0.0,1.0,1.0,0.0
0,11,combined_repair_noisy,0.2,63,0.7815702469015484,0.0,0.0,0.0
0,0,raw_noisy,0.35,52,0.0,1.0,1.0,0.0
0,0,combined_repair_noisy,0.35,21,0.9146057236671958,0.0,0.0,0.0
0,1,raw_noisy,0.35,45,0.15003502451038722,1.0,0.0,1.0
0,1,combined_repair_noisy,0.35,54,0.8598874536119888,0.0,0.0,0.0
0,2,raw_noisy,0.35,46,0.0,1.0,0.0,1.0
0,2,combined_repair_noisy,0.35,54,0.8598874536119888,0.0,0.0,0.0
0,3,raw_noisy,0.35,22,0.0,1.0,0.0,1.0
0,3,combined_repair_noisy,0.35,1,0.852941948225794,0.0,0.0,0.0
0,4,raw_noisy,0.35,46,0.0,1.0,0.0,1.0
0,4,combined_repair_noisy,0.35,60,0.7572285091551558,0.0,0.0,0.0
0,5,raw_noisy,0.35,30,0.03491120046734916,1.0,0.0,1.0
0,5,combined_repair_noisy,0.35,53,0.8611178437894984,0.0,0.0,0.0
0,6,raw_noisy,0.35,10,0.0,0.0,1.0,0.0
0,6,combined_repair_noisy,0.35,47,0.8303651884796778,0.0,0.0,0.0
0,7,raw_noisy,0.35,9,0.0,1.0,0.0,1.0
0,7,combined_repair_noisy,0.35,7,0.8702843486643085,0.0,0.0,0.0
0,8,raw_noisy,0.35,28,0.13174975768768013,1.0,0.0,0.0
0,8,combined_repair_noisy,0.35,7,0.8702843486643085,0.0,0.0,0.0
0,9,raw_noisy,0.35,0,0.502895424007358,0.0,1.0,0.0
0,9,combined_repair_noisy,0.35,13,0.7517910620725476,0.0,0.0,0.0
0,10,raw_noisy,0.35,55,0.17950368183610124,1.0,0.0,0.0
0,10,combined_repair_noisy,0.35,13,0.7517910620725476,0.0,0.0,0.0
0,11,raw_noisy,0.35,15,0.0,0.0,1.0,0.0
0,11,combined_repair_noisy,0.35,47,0.8303651884796778,0.0,0.0,0.0
1,0,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,0,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,1,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,1,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,2,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,2,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,3,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,3,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,4,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,4,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,5,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,5,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,6,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,6,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,7,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,7,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,8,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,8,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,9,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,9,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,10,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,10,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,11,raw_noisy,0.0,60,0.0,1.0,1.0,1.0
1,11,combined_repair_noisy,0.0,17,0.8765391811110789,0.0,0.0,0.0
1,0,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,0,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,1,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,1,combined_repair_noisy,0.02,10,0.8879532361300503,0.0,0.0,0.0
1,2,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,2,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,3,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,3,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,4,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,4,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,5,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,5,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,6,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,6,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,7,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,7,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,8,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,8,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,9,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,9,combined_repair_noisy,0.02,20,0.904592257732375,0.0,0.0,0.0
1,10,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,10,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,11,raw_noisy,0.02,60,0.0,1.0,1.0,1.0
1,11,combined_repair_noisy,0.02,17,0.8765391811110789,0.0,0.0,0.0
1,0,raw_noisy,0.05,14,0.0,1.0,1.0,1.0
1,0,combined_repair_noisy,0.05,20,0.904592257732375,0.0,0.0,0.0
1,1,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,1,combined_repair_noisy,0.05,10,0.8879532361300503,0.0,0.0,0.0
1,2,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,2,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,3,raw_noisy,0.05,14,0.0,1.0,1.0,1.0
1,3,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,4,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,4,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,5,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,5,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,6,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,6,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,7,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,7,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,8,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,8,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,9,raw_noisy,0.05,14,0.0,1.0,1.0,1.0
1,9,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,10,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,10,combined_repair_noisy,0.05,20,0.904592257732375,0.0,0.0,0.0
1,11,raw_noisy,0.05,60,0.0,1.0,1.0,1.0
1,11,combined_repair_noisy,0.05,17,0.8765391811110789,0.0,0.0,0.0
1,0,raw_noisy,0.1,9,0.0,1.0,1.0,0.0
1,0,combined_repair_noisy,0.1,6,0.8519988861252085,0.0,0.0,0.0
1,1,raw_noisy,0.1,60,0.0,1.0,1.0,1.0
1,1,combined_repair_noisy,0.1,20,0.904592257732375,0.0,0.0,0.0
1,2,raw_noisy,0.1,12,0.0,1.0,0.0,1.0
1,2,combined_repair_noisy,0.1,20,0.904592257732375,0.0,0.0,0.0
1,3,raw_noisy,0.1,60,0.0,1.0,1.0,1.0
1,3,combined_repair_noisy,0.1,17,0.8765391811110789,0.0,0.0,0.0
1,4,raw_noisy,0.1,9,0.0,1.0,1.0,0.0
1,4,combined_repair_noisy,0.1,20,0.904592257732375,0.0,0.0,0.0
1,5,raw_noisy,0.1,14,0.0,1.0,1.0,1.0
1,5,combined_repair_noisy,0.1,42,0.8276086654716048,0.0,0.0,0.0
1,6,raw_noisy,0.1,60,0.0,1.0,1.0,1.0
1,6,combined_repair_noisy,0.1,6,0.8519988861252085,0.0,0.0,0.0
1,7,raw_noisy,0.1,14,0.0,1.0,1.0,1.0
1,7,combined_repair_noisy,0.1,6,0.8519988861252085,0.0,0.0,0.0
1,8,raw_noisy,0.1,61,0.0,1.0,0.0,1.0
1,8,combined_repair_noisy,0.1,20,0.904592257732375,0.0,0.0,0.0
1,9,raw_noisy,0.1,60,0.0,1.0,1.0,1.0
1,9,combined_repair_noisy,0.1,10,0.8879532361300503,0.0,0.0,0.0
1,10,raw_noisy,0.1,44,0.0,1.0,1.0,0.0
1,10,combined_repair_noisy,0.1,20,0.904592257732375,0.0,0.0,0.0
1,11,raw_noisy,0.1,60,0.0,1.0,1.0,1.0
1,11,combined_repair_noisy,0.1,58,0.8091025164730028,0.0,0.0,0.0
1,0,raw_noisy,0.2,14,0.0,1.0,1.0,1.0
1,0,combined_repair_noisy,0.2,10,0.8879532361300503,0.0,0.0,0.0
1,1,raw_noisy,0.2,60,0.0,1.0,1.0,1.0
1,1,combined_repair_noisy,0.2,10,0.8879532361300503,0.0,0.0,0.0
1,2,raw_noisy,0.2,60,0.0,1.0,1.0,1.0
1,2,combined_repair_noisy,0.2,17,0.8765391811110789,0.0,0.0,0.0
1,3,raw_noisy,0.2,9,0.0,1.0,1.0,0.0
1,3,combined_repair_noisy,0.2,58,0.8091025164730028,0.0,0.0,0.0
1,4,raw_noisy,0.2,45,0.37679165058867864,0.0,1.0,1.0
1,4,combined_repair_noisy,0.2,29,0.7934125173102691,0.0,0.0,0.0
1,5,raw_noisy,0.2,4,0.0,1.0,0.0,1.0
1,5,combined_repair_noisy,0.2,58,0.8091025164730028,0.0,0.0,0.0
1,6,raw_noisy,0.2,33,0.06981022800438372,1.0,0.0,1.0
1,6,combined_repair_noisy,0.2,58,0.8091025164730028,0.0,0.0,0.0
1,7,raw_noisy,0.2,12,0.0,1.0,0.0,1.0
1,7,combined_repair_noisy,0.2,23,0.7762237988790586,0.0,0.0,0.0
1,8,raw_noisy,0.2,33,0.06981022800438372,1.0,0.0,1.0
1,8,combined_repair_noisy,0.2,58,0.8091025164730028,0.0,0.0,0.0
1,9,raw_noisy,0.2,60,0.0,1.0,1.0,1.0
1,9,combined_repair_noisy,0.2,6,0.8519988861252085,0.0,0.0,0.0
1,10,raw_noisy,0.2,14,0.0,1.0,1.0,1.0
1,10,combined_repair_noisy,0.2,20,0.904592257732375,0.0,0.0,0.0
1,11,raw_noisy,0.2,12,0.0,1.0,0.0,1.0
1,11,combined_repair_noisy,0.2,29,0.7934125173102691,0.0,0.0,0.0
1,0,raw_noisy,0.35,14,0.0,1.0,1.0,1.0
1,0,combined_repair_noisy,0.35,20,0.904592257732375,0.0,0.0,0.0
1,1,raw_noisy,0.35,60,0.0,1.0,1.0,1.0
1,1,combined_repair_noisy,0.35,17,0.8765391811110789,0.0,0.0,0.0
1,2,raw_noisy,0.35,60,0.0,1.0,1.0,1.0
1,2,combined_repair_noisy,0.35,58,0.8091025164730028,0.0,0.0,0.0
1,3,raw_noisy,0.35,14,0.0,1.0,1.0,1.0
1,3,combined_repair_noisy,0.35,6,0.8519988861252085,0.0,0.0,0.0
1,4,raw_noisy,0.35,12,0.0,1.0,0.0,1.0
1,4,combined_repair_noisy,0.35,20,0.904592257732375,0.0,0.0,0.0
1,5,raw_noisy,0.35,21,0.0,1.0,1.0,0.0
1,5,combined_repair_noisy,0.35,6,0.8519988861252085,0.0,0.0,0.0
1,6,raw_noisy,0.35,12,0.0,1.0,0.0,1.0
1,6,combined_repair_noisy,0.35,58,0.8091025164730028,0.0,0.0,0.0
1,7,raw_noisy,0.35,3,0.19977024922751044,1.0,0.0,0.0
1,7,combined_repair_noisy,0.35,17,0.8765391811110789,0.0,0.0,0.0
1,8,raw_noisy,0.35,39,0.07174899545840546,1.0,0.0,1.0
1,8,combined_repair_noisy,0.35,20,0.904592257732375,0.0,0.0,0.0
1,9,raw_noisy,0.35,14,0.0,1.0,1.0,1.0
1,9,combined_repair_noisy,0.35,17,0.8765391811110789,0.0,0.0,0.0
1,10,raw_noisy,0.35,4,0.0,1.0,0.0,1.0
1,10,combined_repair_noisy,0.35,29,0.7934125173102691,0.0,0.0,0.0
1,11,raw_noisy,0.35,37,0.19376321176504777,1.0,0.0,0.0
1,11,combined_repair_noisy,0.35,10,0.8879532361300503,0.0,0.0,0.0
2,0,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,0,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,1,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,1,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,2,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,2,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,3,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,3,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,4,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,4,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,5,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,5,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,6,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,6,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,7,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,7,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,8,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,8,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,9,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,9,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,10,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,10,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,11,raw_noisy,0.0,33,0.0,1.0,1.0,0.0
2,11,combined_repair_noisy,0.0,41,0.9204007476869287,0.0,0.0,0.0
2,0,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,0,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,1,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,1,combined_repair_noisy,0.02,26,0.8732342513011615,0.0,0.0,0.0
2,2,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,2,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,3,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,3,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,4,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,4,combined_repair_noisy,0.02,1,0.8573821889919179,0.0,0.0,0.0
2,5,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,5,combined_repair_noisy,0.02,13,0.8984931749617979,0.0,0.0,0.0
2,6,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,6,combined_repair_noisy,0.02,26,0.8732342513011615,0.0,0.0,0.0
2,7,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,7,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,8,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,8,combined_repair_noisy,0.02,1,0.8573821889919179,0.0,0.0,0.0
2,9,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,9,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,10,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,10,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,11,raw_noisy,0.02,33,0.0,1.0,1.0,0.0
2,11,combined_repair_noisy,0.02,41,0.9204007476869287,0.0,0.0,0.0
2,0,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,0,combined_repair_noisy,0.05,35,0.7798307656794944,0.0,0.0,0.0
2,1,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,1,combined_repair_noisy,0.05,26,0.8732342513011615,0.0,0.0,0.0
2,2,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,2,combined_repair_noisy,0.05,26,0.8732342513011615,0.0,0.0,0.0
2,3,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,3,combined_repair_noisy,0.05,5,0.7711943722201187,0.0,0.0,0.0
2,4,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,4,combined_repair_noisy,0.05,49,0.7698022942473153,0.0,0.0,0.0
2,5,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,5,combined_repair_noisy,0.05,41,0.9204007476869287,0.0,0.0,0.0
2,6,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,6,combined_repair_noisy,0.05,13,0.8984931749617979,0.0,0.0,0.0
2,7,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,7,combined_repair_noisy,0.05,13,0.8984931749617979,0.0,0.0,0.0
2,8,raw_noisy,0.05,38,0.0,1.0,0.0,1.0
2,8,combined_repair_noisy,0.05,26,0.8732342513011615,0.0,0.0,0.0
2,9,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,9,combined_repair_noisy,0.05,49,0.7698022942473153,0.0,0.0,0.0
2,10,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,10,combined_repair_noisy,0.05,29,0.7970686620310747,0.0,0.0,0.0
2,11,raw_noisy,0.05,33,0.0,1.0,1.0,0.0
2,11,combined_repair_noisy,0.05,46,0.8548379846558691,0.0,0.0,0.0
2,0,raw_noisy,0.1,33,0.0,1.0,1.0,0.0
2,0,combined_repair_noisy,0.1,61,0.8100598275043707,0.0,0.0,0.0
2,1,raw_noisy,0.1,33,0.0,1.0,1.0,0.0
2,1,combined_repair_noisy,0.1,1,0.8573821889919179,0.0,0.0,0.0
2,2,raw_noisy,0.1,59,0.0,1.0,0.0,1.0
2,2,combined_repair_noisy,0.1,12,0.7459230707158089,0.0,0.0,0.0
2,3,raw_noisy,0.1,59,0.0,1.0,0.0,1.0
2,3,combined_repair_noisy,0.1,41,0.9204007476869287,0.0,0.0,0.0
2,4,raw_noisy,0.1,33,0.0,1.0,1.0,0.0
2,4,combined_repair_noisy,0.1,13,0.8984931749617979,0.0,0.0,0.0
2,5,raw_noisy,0.1,33,0.0,1.0,1.0,0.0
2,5,combined_repair_noisy,0.1,61,0.8100598275043707,0.0,0.0,0.0
2,6,raw_noisy,0.1,33,0.0,1.0,1.0,0.0
