experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,original_target_id,target_id,n_objects,generator_scenario
X_target_identity_sweep,target_identity_sweep,raw,64,0,52,1.2878865357652942,0.0,1.0,0.0,1.0,1.0,0.6822286692430826,1.0,1.2878865357652942,0.7800109521361095,0.35876824059165763,0.8788936108394899,0.8788936108394899,0.8788936108394899,-0.522236135460414,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,0,9,1.199055290064766,0.6904907709089434,0.0,0.0,0.0,0.0,0.16808634316588983,0.0,0.5085645191558226,0.7800109521361095,0.35876824059165763,0.8788936108394899,0.18840283993054652,0.18840283993054652,-0.522236135460414,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,0,9,1.2139813139224769,0.6904907709089434,0.0,0.0,0.0,0.0,0.16808634316588983,0.0,0.5234905430135335,0.7800109521361095,0.35876824059165763,0.8788936108394899,0.18840283993054652,0.18840283993054652,-0.522236135460414,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,0,41,1.0294159852791258,0.2699662476931139,0.0,0.0,1.0,1.0,0.7414844992821322,0.0,0.7594497375860119,0.7800109521361095,0.35876824059165763,0.8788936108394899,0.6089273631463761,0.6089273631463761,-0.522236135460414,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,0,13,0.8788936108394899,0.8788936108394899,0.0,0.0,0.0,0.0,0.2547066894823959,0.0,0.0,0.7800109521361095,0.35876824059165763,0.8788936108394899,0.0,0.0,-0.522236135460414,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,0,9,1.3026872608662203,0.0,1.0,1.0,1.0,1.0,0.7949551789006251,1.0,1.3026872608662203,0.647354338506459,0.589314274692715,0.928969189788025,0.928969189788025,0.928969189788025,-0.5138518519210984,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,0,62,1.2036760824302923,0.8030812145394517,0.0,0.0,0.0,0.0,0.18877894741632445,0.0,0.40059486789084064,0.647354338506459,0.589314274692715,0.928969189788025,0.12588797524857331,0.12588797524857331,-0.5138518519210984,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,0,13,1.2092900871372494,0.7940959845177012,0.0,0.0,0.0,0.0,0.21903886665428718,0.0,0.41519410261954814,0.647354338506459,0.589314274692715,0.928969189788025,0.13487320527032376,0.13487320527032376,-0.5138518519210984,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,0,35,0.7671877732593653,0.29053197034057526,1.0,1.0,0.0,0.0,0.16511564810741766,1.0,0.47665580291879,0.647354338506459,0.589314274692715,0.928969189788025,0.6384372194474497,0.6384372194474497,-0.5138518519210984,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,0,7,0.928969189788025,0.928969189788025,0.0,0.0,0.0,0.0,0.17760762571788763,0.0,0.0,0.647354338506459,0.589314274692715,0.928969189788025,0.0,0.0,-0.5138518519210984,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,0,32,1.35,0.0,1.0,0.0,1.0,1.0,0.6744646098136138,1.0,1.35,0.749367985481213,0.44869941690260384,0.9192330421341037,0.9192330421341037,0.9192330421341037,-0.23202140434128837,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,0,57,1.206544022509916,0.7231829162079992,0.0,0.0,0.0,0.0,0.15624789575625578,0.0,0.48336110630191675,0.749367985481213,0.44869941690260384,0.9192330421341037,0.1960501259261045,0.1960501259261045,-0.23202140434128837,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,0,57,1.222768990868359,0.7231829162079992,0.0,0.0,0.0,0.0,0.15624789575625578,0.0,0.49958607466035976,0.749367985481213,0.44869941690260384,0.9192330421341037,0.1960501259261045,0.1960501259261045,-0.23202140434128837,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,0,15,0.6613803027497556,0.1895973146889436,1.0,1.0,0.0,0.0,0.18966173833366476,1.0,0.471782988060812,0.749367985481213,0.44869941690260384,0.9192330421341037,0.7296357274451601,0.7296357274451601,-0.23202140434128837,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,0,63,0.9192330421341037,0.9192330421341037,0.0,0.0,0.0,0.0,0.21501610792568937,0.0,0.0,0.749367985481213,0.44869941690260384,0.9192330421341037,0.0,0.0,-0.23202140434128837,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,0,59,1.35,0.0,1.0,1.0,1.0,1.0,0.7285047573264933,1.0,1.35,0.7352314352676897,0.46831401292308583,0.9279279773595487,0.9279279773595487,0.9279279773595487,-0.568672160139231,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,0,26,1.186487674802514,0.8462506776857428,0.0,0.0,0.0,0.0,0.1275288288461757,0.0,0.34023699711677113,0.7352314352676897,0.46831401292308583,0.9279279773595487,0.08167729967380588,0.08167729967380588,-0.568672160139231,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,0,26,1.1958370729145322,0.8462506776857428,0.0,0.0,0.0,0.0,0.1275288288461757,0.0,0.3495863952287894,0.7352314352676897,0.46831401292308583,0.9279279773595487,0.08167729967380588,0.08167729967380588,-0.568672160139231,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,0,35,0.833856913998053,0.5551020055624929,0.0,0.0,1.0,0.0,0.1992820922729621,0.0,0.27875490843556006,0.7352314352676897,0.46831401292308583,0.9279279773595487,0.3728259717970558,0.3728259717970558,-0.568672160139231,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,0,41,0.9279279773595487,0.9279279773595487,0.0,0.0,0.0,0.0,0.1390639079315021,0.0,0.0,0.7352314352676897,0.46831401292308583,0.9279279773595487,0.0,0.0,-0.568672160139231,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,1,2,1.35,0.0,1.0,1.0,1.0,1.0,0.731119983055878,1.0,1.35,0.7198906555499056,0.4785463936062587,0.9297025041514905,0.9297025041514905,0.9297025041514905,-0.5111793900916349,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,1,63,1.2285968948506016,0.9297025041514905,0.0,0.0,0.0,0.0,0.16993453508436965,0.0,0.29889439069911117,0.7198906555499056,0.4785463936062587,0.9297025041514905,0.0,0.0,-0.5111793900916349,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,1,63,1.351533609328504,0.9297025041514905,0.0,0.0,0.0,0.0,0.16993453508436965,0.0,0.4218311051770135,0.7198906555499056,0.4785463936062587,0.9297025041514905,0.0,0.0,-0.5111793900916349,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,1,11,0.34116252183835216,0.7634875120227824,0.0,0.0,0.0,0.0,0.2003639174057536,0.0,-0.42232499018443026,0.7198906555499056,0.4785463936062587,0.9297025041514905,0.16621499212870805,0.16621499212870805,-0.5111793900916349,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,1,63,0.9297025041514905,0.9297025041514905,0.0,0.0,0.0,0.0,0.16993453508436965,0.0,0.0,0.7198906555499056,0.4785463936062587,0.9297025041514905,0.0,0.0,-0.5111793900916349,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,1,59,1.3080776264049623,0.0,1.0,1.0,1.0,1.0,0.6965577185595622,1.0,1.3080776264049623,0.7217141383860242,0.44131587942888123,0.9278600178426127,0.9278600178426127,0.9278600178426127,-0.5433996259421164,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,1,32,1.2254089535055848,0.7471755147057962,0.0,0.0,0.0,0.0,0.12588068533237484,0.0,0.4782334387997885,0.7217141383860242,0.44131587942888123,0.9278600178426127,0.1806845031368165,0.1806845031368165,-0.5433996259421164,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,1,32,1.245279306818041,0.7471755147057962,0.0,0.0,0.0,0.0,0.12588068533237484,0.0,0.49810379211224476,0.7217141383860242,0.44131587942888123,0.9278600178426127,0.1806845031368165,0.1806845031368165,-0.5433996259421164,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,1,46,0.6589675623026905,0.6748716814557898,0.0,0.0,0.0,1.0,0.7444689121050411,0.0,-0.015904119153099305,0.7217141383860242,0.44131587942888123,0.9278600178426127,0.25298833638682294,0.25298833638682294,-0.5433996259421164,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,1,2,0.9278600178426127,0.9278600178426127,0.0,0.0,0.0,0.0,0.18010725851487452,0.0,0.0,0.7217141383860242,0.44131587942888123,0.9278600178426127,0.0,0.0,-0.5433996259421164,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,1,47,1.349095472684503,0.0,1.0,1.0,1.0,1.0,0.8004969835703063,1.0,1.349095472684503,0.758292575779538,0.39477386059253927,0.9098704987171834,0.9098704987171834,0.9098704987171834,-0.48427946942376165,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,1,3,1.1766127519481444,0.7880112478057724,0.0,0.0,0.0,0.0,0.1434987201324782,0.0,0.38860150414237205,0.758292575779538,0.39477386059253927,0.9098704987171834,0.12185925091141103,0.12185925091141103,-0.48427946942376165,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,1,3,1.1840588232483686,0.7880112478057724,0.0,0.0,0.0,0.0,0.1434987201324782,0.0,0.3960475754425963,0.758292575779538,0.39477386059253927,0.9098704987171834,0.12185925091141103,0.12185925091141103,-0.48427946942376165,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,1,47,1.349095472684503,0.0,1.0,1.0,1.0,1.0,0.8004969835703063,1.0,1.349095472684503,0.758292575779538,0.39477386059253927,0.9098704987171834,0.9098704987171834,0.9098704987171834,-0.48427946942376165,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,1,25,0.9098704987171834,0.9098704987171834,0.0,0.0,0.0,0.0,0.22013546472242884,0.0,0.0,0.758292575779538,0.39477386059253927,0.9098704987171834,0.0,0.0,-0.48427946942376165,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,1,42,1.3207130472454727,0.0,1.0,1.0,1.0,1.0,0.7016885198600304,1.0,1.3207130472454727,0.7441560566922905,0.40845654322227204,0.9155810442286529,0.9155810442286529,0.9155810442286529,-0.510492971070758,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,1,18,1.1974138601496545,0.754666947180891,0.0,0.0,0.0,0.0,0.23121638643047565,0.0,0.44274691296876345,0.7441560566922905,0.40845654322227204,0.9155810442286529,0.16091409704776194,0.16091409704776194,-0.510492971070758,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,1,18,1.2147064988508276,0.754666947180891,0.0,0.0,0.0,0.0,0.23121638643047565,0.0,0.4600395516699366,0.7441560566922905,0.40845654322227204,0.9155810442286529,0.16091409704776194,0.16091409704776194,-0.510492971070758,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,1,45,0.6163648027994053,0.7764015670246488,0.0,0.0,0.0,0.0,0.1832557624292429,0.0,-0.1600367642252435,0.7441560566922905,0.40845654322227204,0.9155810442286529,0.13917947720400414,0.13917947720400414,-0.510492971070758,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,1,30,0.9155810442286529,0.9155810442286529,0.0,0.0,0.0,0.0,0.15893106870220455,0.0,0.0,0.7441560566922905,0.40845654322227204,0.9155810442286529,0.0,0.0,-0.510492971070758,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,1,7,1.35,0.0,1.0,1.0,1.0,1.0,0.772988434794835,1.0,1.35,0.7485358719833088,0.37748944017934694,0.9130258431829126,0.9130258431829126,0.9130258431829126,-0.6894806295356407,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,1,4,1.2115663024336787,0.7193259943466721,0.0,0.0,0.0,0.0,0.16280725674454816,0.0,0.4922403080870066,0.7485358719833088,0.37748944017934694,0.9130258431829126,0.19369984883624047,0.19369984883624047,-0.6894806295356407,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,1,4,1.228808306076885,0.7193259943466721,0.0,0.0,0.0,0.0,0.16280725674454816,0.0,0.509482311730213,0.7485358719833088,0.37748944017934694,0.9130258431829126,0.19369984883624047,0.19369984883624047,-0.6894806295356407,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,1,8,0.8270039097527138,0.1779975090572078,1.0,0.0,0.0,0.0,0.18682910895082824,1.0,0.649006400695506,0.7485358719833088,0.37748944017934694,0.9130258431829126,0.7350283341257048,0.7350283341257048,-0.6894806295356407,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,1,12,0.9130258431829126,0.9130258431829126,0.0,0.0,0.0,0.0,0.15233770616844663,0.0,0.0,0.7485358719833088,0.37748944017934694,0.9130258431829126,0.0,0.0,-0.6894806295356407,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,1,19,1.35,0.0,1.0,1.0,1.0,1.0,0.6665633342407061,1.0,1.35,0.7297250851941918,0.4585086446710879,0.9287302415725565,0.9287302415725565,0.9287302415725565,-0.48750761725116953,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,1,2,1.190531133481059,0.8183998443949119,0.0,0.0,0.0,0.0,0.11918074525767525,0.0,0.37213128908614723,0.7297250851941918,0.4585086446710879,0.9287302415725565,0.11033039717764459,0.11033039717764459,-0.48750761725116953,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,1,2,1.20056722585388,0.8183998443949119,0.0,0.0,0.0,0.0,0.11918074525767525,0.0,0.3821673814589681,0.7297250851941918,0.4585086446710879,0.9287302415725565,0.11033039717764459,0.11033039717764459,-0.48750761725116953,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,1,46,1.0757208234982982,0.0,1.0,1.0,0.0,1.0,0.7168668285548816,1.0,1.0757208234982982,0.7297250851941918,0.4585086446710879,0.9287302415725565,0.9287302415725565,0.9287302415725565,-0.48750761725116953,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,1,18,0.9287302415725565,0.9287302415725565,0.0,0.0,0.0,0.0,0.21134465927941778,0.0,0.0,0.7297250851941918,0.4585086446710879,0.9287302415725565,0.0,0.0,-0.48750761725116953,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,2,14,1.309395315839821,0.0,1.0,1.0,1.0,1.0,0.7604723894802002,1.0,1.309395315839821,0.7087785375556281,0.4528509503300142,0.9153992249346338,0.9153992249346338,0.9153992249346338,-0.414588498310987,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,2,34,1.2249456327427046,0.867669403775637,0.0,0.0,0.0,0.0,0.16501876671278,0.0,0.3572762289670677,0.7087785375556281,0.4528509503300142,0.9153992249346338,0.04772982115899682,0.04772982115899682,-0.414588498310987,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,2,34,1.3462273619747933,0.867669403775637,0.0,0.0,0.0,0.0,0.16501876671278,0.0,0.47855795819915636,0.7087785375556281,0.4528509503300142,0.9153992249346338,0.04772982115899682,0.04772982115899682,-0.414588498310987,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,2,60,0.7499358127748132,0.06570665089705421,1.0,0.0,0.0,0.0,0.2166394869235346,1.0,0.6842291618777591,0.7087785375556281,0.4528509503300142,0.9153992249346338,0.8496925740375796,0.8496925740375796,-0.414588498310987,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,2,7,0.9153992249346338,0.9153992249346338,0.0,0.0,0.0,0.0,0.19378545390189705,0.0,0.0,0.7087785375556281,0.4528509503300142,0.9153992249346338,0.0,0.0,-0.414588498310987,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,2,20,1.35,0.0,1.0,1.0,1.0,1.0,0.7659372179658679,1.0,1.35,0.7595757675692801,0.35138756818104605,0.9164643212519727,0.9164643212519727,0.9164643212519727,-0.15168551984733197,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,2,49,1.189694706357536,0.7501735291606686,0.0,0.0,0.0,0.0,0.143493782294574,0.0,0.43952117719686745,0.7595757675692801,0.35138756818104605,0.9164643212519727,0.16629079209130415,0.16629079209130415,-0.15168551984733197,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,2,49,1.1998097351634132,0.7501735291606686,0.0,0.0,0.0,0.0,0.143493782294574,0.0,0.44963620600274457,0.7595757675692801,0.35138756818104605,0.9164643212519727,0.16629079209130415,0.16629079209130415,-0.15168551984733197,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,2,6,0.9220521236267675,0.014263690505634169,1.0,1.0,0.0,0.0,0.13403651843967385,1.0,0.9077884331211333,0.7595757675692801,0.35138756818104605,0.9164643212519727,0.9022006307463386,0.9022006307463386,-0.15168551984733197,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,2,59,0.9164643212519727,0.9164643212519727,0.0,0.0,0.0,0.0,0.2101295129712586,0.0,0.0,0.7595757675692801,0.35138756818104605,0.9164643212519727,0.0,0.0,-0.15168551984733197,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,2,4,1.3006800243668801,0.0,1.0,1.0,1.0,1.0,0.6931292965686697,1.0,1.3006800243668801,0.7324405563554166,0.44067631404554447,0.9148549809512299,0.9148549809512299,0.9148549809512299,-0.7322725540683722,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,2,5,1.1896453715399369,0.7409496338825832,0.0,0.0,0.0,0.0,0.22441313706057592,0.0,0.4486957376573537,0.7324405563554166,0.44067631404554447,0.9148549809512299,0.1739053470686467,0.1739053470686467,-0.7322725540683722,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,2,5,1.2049814369435556,0.7409496338825832,0.0,0.0,0.0,0.0,0.22441313706057592,0.0,0.46403180306097247,0.7324405563554166,0.44067631404554447,0.9148549809512299,0.1739053470686467,0.1739053470686467,-0.7322725540683722,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,2,28,1.0526489189408288,0.04673217355817298,1.0,1.0,0.0,1.0,0.7335371107781715,1.0,1.0059167453826559,0.7324405563554166,0.44067631404554447,0.9148549809512299,0.8681228073930569,0.8681228073930569,-0.7322725540683722,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,2,42,0.9148549809512299,0.9148549809512299,0.0,0.0,0.0,0.0,0.17105949877714768,0.0,0.0,0.7324405563554166,0.44067631404554447,0.9148549809512299,0.0,0.0,-0.7322725540683722,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,2,47,1.35,0.0,1.0,1.0,1.0,1.0,0.8148617959298543,1.0,1.35,0.7189494344134434,0.4883702760694366,0.936933626541708,0.936933626541708,0.936933626541708,-0.7866781519495932,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,2,52,1.1803988314315483,0.756352844535226,0.0,0.0,0.0,0.0,0.1286703686843204,0.0,0.42404598689632234,0.7189494344134434,0.4883702760694366,0.936933626541708,0.18058078200648198,0.18058078200648198,-0.7866781519495932,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,2,55,1.1908373666153578,0.8242691998182585,0.0,0.0,0.0,0.0,0.17324946957610818,0.0,0.36656816679709925,0.7189494344134434,0.4883702760694366,0.936933626541708,0.11266442672344945,0.11266442672344945,-0.7866781519495932,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,2,17,0.7567348324874059,0.5471349596244712,0.0,0.0,0.0,1.0,0.7077278147275253,0.0,0.2095998728629347,0.7189494344134434,0.4883702760694366,0.936933626541708,0.38979866691723675,0.38979866691723675,-0.7866781519495932,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,2,37,0.936933626541708,0.936933626541708,0.0,0.0,0.0,0.0,0.1977373852011134,0.0,0.0,0.7189494344134434,0.4883702760694366,0.936933626541708,0.0,0.0,-0.7866781519495932,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,2,37,1.1683030696489702,0.0,1.0,0.0,1.0,0.0,0.16252419656867012,1.0,1.1683030696489702,0.7297948676529247,0.42443553499688186,0.915449499112143,0.915449499112143,0.915449499112143,-0.5385458132739748,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,2,1,1.194642140815297,0.7541782237300657,0.0,0.0,0.0,0.0,0.1976018652421079,0.0,0.44046391708523125,0.7297948676529247,0.42443553499688186,0.915449499112143,0.1612712753820773,0.1612712753820773,-0.5385458132739748,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,2,1,1.209350044532443,0.7541782237300657,0.0,0.0,0.0,0.0,0.1976018652421079,0.0,0.4551718208023773,0.7297948676529247,0.42443553499688186,0.915449499112143,0.1612712753820773,0.1612712753820773,-0.5385458132739748,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,2,25,0.4048814050249109,0.8652640830702492,0.0,0.0,0.0,0.0,0.17906440050745737,0.0,-0.4603826780453383,0.7297948676529247,0.42443553499688186,0.915449499112143,0.05018541604189386,0.05018541604189386,-0.5385458132739748,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,2,50,0.915449499112143,0.915449499112143,0.0,0.0,0.0,0.0,0.13736262882532857,0.0,0.0,0.7297948676529247,0.42443553499688186,0.915449499112143,0.0,0.0,-0.5385458132739748,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,2,44,1.3401279249063487,0.0,1.0,1.0,1.0,1.0,0.7151503332735042,1.0,1.3401279249063487,0.7404667757612,0.42992465246706124,0.9229843816831512,0.9229843816831512,0.9229843816831512,-0.4469955689953955,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,2,27,1.1999627326941726,0.8211082273879191,0.0,0.0,0.0,0.0,0.12107491497824216,0.0,0.37885450530625353,0.7404667757612,0.42992465246706124,0.9229843816831512,0.10187615429523211,0.10187615429523211,-0.4469955689953955,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,2,4,1.209435706832279,0.8316079588772973,0.0,0.0,0.0,0.0,0.16493996854399037,0.0,0.37782774795498164,0.7404667757612,0.42992465246706124,0.9229843816831512,0.0913764228058539,0.0913764228058539,-0.4469955689953955,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,2,29,0.8668054137636585,0.1875290543856032,1.0,1.0,0.0,0.0,0.28709024786966475,1.0,0.6792763593780553,0.7404667757612,0.42992465246706124,0.9229843816831512,0.735455327297548,0.735455327297548,-0.4469955689953955,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,2,10,0.9229843816831512,0.9229843816831512,0.0,0.0,0.0,0.0,0.1926105719199241,0.0,0.0,0.7404667757612,0.42992465246706124,0.9229843816831512,0.0,0.0,-0.4469955689953955,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,3,46,1.35,0.0,1.0,1.0,1.0,1.0,0.7027423248023751,1.0,1.35,0.7685087168744782,0.35485431433564274,0.8770080469641858,0.8770080469641858,0.8770080469641858,-0.36779654091877567,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,3,50,1.1649075343607742,0.8649672094237821,0.0,0.0,0.0,0.0,0.21968009352295392,0.0,0.2999403249369921,0.7685087168744782,0.35485431433564274,0.8770080469641858,0.012040837540403637,0.012040837540403637,-0.36779654091877567,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,3,50,1.2744057846480403,0.8649672094237821,0.0,0.0,0.0,0.0,0.21968009352295392,0.0,0.4094385752242582,0.7685087168744782,0.35485431433564274,0.8770080469641858,0.012040837540403637,0.012040837540403637,-0.36779654091877567,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,3,50,0.5257882569602055,0.8649672094237821,0.0,0.0,0.0,0.0,0.21968009352295392,0.0,-0.33917895246357666,0.7685087168744782,0.35485431433564274,0.8770080469641858,0.012040837540403637,0.012040837540403637,-0.36779654091877567,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,3,51,0.8770080469641858,0.8770080469641858,0.0,0.0,0.0,0.0,0.23396416740285214,0.0,0.0,0.7685087168744782,0.35485431433564274,0.8770080469641858,0.0,0.0,-0.36779654091877567,0,0,6,raw
