experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,n_objects,occlusion_flag,hidden_property_flag,crossing_flag,generator_scenario
P_domain_randomized_stress,domain_randomized,combined_repair,64,4,46,1.333864424870002,0.891306183916778,0.0,0.0,0.0,0.0,0.19824982342088746,0.0,0.44255824095322405,0.7600822585064317,0.39956100520496995,0.8951900780480296,0.003883894131251675,0.003883894131251675,-0.4473078874277289,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,random,64,4,31,0.4961361038254399,0.8621828552542643,0.0,0.0,0.0,0.0,0.1361921504318162,0.0,-0.3660467514288244,0.7600822585064317,0.39956100520496995,0.8951900780480296,0.033007222793765334,0.033007222793765334,-0.4473078874277289,deployable_no_leak,False,False,none,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,oracle,64,4,32,0.8951900780480296,0.8951900780480296,0.0,0.0,0.0,0.0,0.16857991105959447,0.0,0.0,0.7600822585064317,0.39956100520496995,0.8951900780480296,0.0,0.0,-0.4473078874277289,oracle_upper_bound,True,True,eval_oracle,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,raw,64,5,62,1.311598885738153,0.0,1.0,1.0,1.0,1.0,0.6958166637632485,0.0,1.311598885738153,0.7322928267598536,0.48137942611427087,0.9223240442996103,0.9223240442996103,0.9223240442996103,-0.6448455464514493,deployable_no_leak,False,False,none,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,5,60,1.2088969975703023,0.9223240442996103,0.0,0.0,0.0,0.0,0.1859486406852321,0.0,0.286572953270692,0.7322928267598536,0.48137942611427087,0.9223240442996103,0.0,0.0,-0.6448455464514493,support_covered,False,True,fixed_predeclared,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,5,60,1.327532389368891,0.9223240442996103,0.0,0.0,0.0,0.0,0.1859486406852321,0.0,0.4052083450692807,0.7322928267598536,0.48137942611427087,0.9223240442996103,0.0,0.0,-0.6448455464514493,oracle_upper_bound,False,True,fixed_predeclared,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,5,3,0.854500968261639,0.026217096852112307,1.0,1.0,0.0,1.0,0.7078391635241376,0.0,0.8282838714095268,0.7322928267598536,0.48137942611427087,0.9223240442996103,0.8961069474474981,0.8961069474474981,-0.6448455464514493,deployable_no_leak,False,False,none,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,5,60,0.9223240442996103,0.9223240442996103,0.0,0.0,0.0,0.0,0.1859486406852321,0.0,0.0,0.7322928267598536,0.48137942611427087,0.9223240442996103,0.0,0.0,-0.6448455464514493,oracle_upper_bound,True,True,eval_oracle,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,6,44,1.35,0.0,1.0,0.0,1.0,1.0,0.6925587099143662,1.0,1.35,0.6459591690015438,0.48367363365190696,0.929259918356432,0.929259918356432,0.929259918356432,-0.512444160412144,deployable_no_leak,False,False,none,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,6,50,1.1787622627081242,0.8159163893235438,0.0,0.0,0.0,0.0,0.18736984616045632,0.0,0.3628458733845804,0.6459591690015438,0.48367363365190696,0.929259918356432,0.11334352903288814,0.11334352903288814,-0.512444160412144,support_covered,False,True,fixed_predeclared,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,6,50,1.1901598246202527,0.8159163893235438,0.0,0.0,0.0,0.0,0.18736984616045632,0.0,0.3742434352967089,0.6459591690015438,0.48367363365190696,0.929259918356432,0.11334352903288814,0.11334352903288814,-0.512444160412144,oracle_upper_bound,False,True,fixed_predeclared,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,random,64,6,41,0.40491092097232545,0.8650537608803498,0.0,0.0,0.0,0.0,0.2201999099437617,0.0,-0.46014283990802435,0.6459591690015438,0.48367363365190696,0.929259918356432,0.06420615747608216,0.06420615747608216,-0.512444160412144,deployable_no_leak,False,False,none,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,6,55,0.929259918356432,0.929259918356432,0.0,0.0,0.0,0.0,0.19353092933942762,0.0,0.0,0.6459591690015438,0.48367363365190696,0.929259918356432,0.0,0.0,-0.512444160412144,oracle_upper_bound,True,True,eval_oracle,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,7,33,1.35,0.0,1.0,1.0,1.0,1.0,0.7464552792957287,0.0,1.35,0.7078019694364817,0.5350007529130133,0.9205547871062273,0.9205547871062273,0.9205547871062273,-0.43906723387783114,deployable_no_leak,False,False,none,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,7,37,1.2017717748316612,0.8563256872483067,0.0,0.0,0.0,0.0,0.16012223500361755,0.0,0.3454460875833545,0.7078019694364817,0.5350007529130133,0.9205547871062273,0.06422909985792058,0.06422909985792058,-0.43906723387783114,support_covered,False,True,fixed_predeclared,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,7,37,1.3163999203894883,0.8563256872483067,0.0,0.0,0.0,0.0,0.16012223500361755,0.0,0.46007423314118157,0.7078019694364817,0.5350007529130133,0.9205547871062273,0.06422909985792058,0.06422909985792058,-0.43906723387783114,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,7,60,0.9618384133237254,0.0,1.0,1.0,1.0,0.0,0.2175441196273572,0.0,0.9618384133237254,0.7078019694364817,0.5350007529130133,0.9205547871062273,0.9205547871062273,0.9205547871062273,-0.43906723387783114,deployable_no_leak,False,False,none,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,7,55,0.9205547871062273,0.9205547871062273,0.0,0.0,0.0,0.0,0.10350108520621826,0.0,0.0,0.7078019694364817,0.5350007529130133,0.9205547871062273,0.0,0.0,-0.43906723387783114,oracle_upper_bound,True,True,eval_oracle,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,8,6,1.340152545060049,0.0,1.0,1.0,1.0,1.0,0.7006279780248152,1.0,1.340152545060049,0.68370671823816,0.4395877643500128,0.9055819202216916,0.9055819202216916,0.9055819202216916,-0.3469624830308649,deployable_no_leak,False,False,none,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,8,34,1.2223688251986202,0.9055819202216916,0.0,0.0,0.0,0.0,0.1266757541208714,0.0,0.31678690497692863,0.68370671823816,0.4395877643500128,0.9055819202216916,0.0,0.0,-0.3469624830308649,support_covered,False,True,fixed_predeclared,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,8,34,1.3407605845004325,0.9055819202216916,0.0,0.0,0.0,0.0,0.1266757541208714,0.0,0.43517866427874086,0.68370671823816,0.4395877643500128,0.9055819202216916,0.0,0.0,-0.3469624830308649,oracle_upper_bound,False,True,fixed_predeclared,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,8,60,0.43995117205457124,0.7775107850566572,0.0,0.0,0.0,0.0,0.1398908289667629,0.0,-0.3375596130020859,0.68370671823816,0.4395877643500128,0.9055819202216916,0.12807113516503443,0.12807113516503443,-0.3469624830308649,deployable_no_leak,False,False,none,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,8,34,0.9055819202216916,0.9055819202216916,0.0,0.0,0.0,0.0,0.1266757541208714,0.0,0.0,0.68370671823816,0.4395877643500128,0.9055819202216916,0.0,0.0,-0.3469624830308649,oracle_upper_bound,True,True,eval_oracle,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,9,22,0.8724534742255281,0.2703713735530612,1.0,1.0,0.0,0.0,0.12072839287223552,0.0,0.6020821006724669,0.6025984918332232,0.664229546585154,0.9314222207955603,0.6610508472424991,0.6610508472424991,-0.248047272130631,deployable_no_leak,False,False,none,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,observable_repair,64,9,16,1.2019745581028474,0.9314222207955603,0.0,0.0,0.0,0.0,0.23033775733252598,0.0,0.2705523373072871,0.6025984918332232,0.664229546585154,0.9314222207955603,0.0,0.0,-0.248047272130631,support_covered,False,True,fixed_predeclared,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,combined_repair,64,9,16,1.3220584116963572,0.9314222207955603,0.0,0.0,0.0,0.0,0.23033775733252598,0.0,0.39063619090079693,0.6025984918332232,0.664229546585154,0.9314222207955603,0.0,0.0,-0.248047272130631,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,random,64,9,52,0.6236348469644738,0.5823907589668195,0.0,0.0,0.0,1.0,0.6601061384489048,0.0,0.04124408799765433,0.6025984918332232,0.664229546585154,0.9314222207955603,0.3490314618287408,0.3490314618287408,-0.248047272130631,deployable_no_leak,False,False,none,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,oracle,64,9,16,0.9314222207955603,0.9314222207955603,0.0,0.0,0.0,0.0,0.23033775733252598,0.0,0.0,0.6025984918332232,0.664229546585154,0.9314222207955603,0.0,0.0,-0.248047272130631,oracle_upper_bound,True,True,eval_oracle,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,raw,64,10,31,1.35,0.0,1.0,0.0,1.0,1.0,0.6578718225332622,1.0,1.35,0.7098106203863641,0.4074659746851184,0.8836618276780838,0.8836618276780838,0.8836618276780838,-0.3371961776896157,deployable_no_leak,False,False,none,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,10,22,1.2159887522404924,0.8476183574532592,0.0,0.0,0.0,0.0,0.05636277868658468,0.0,0.3683703947872332,0.7098106203863641,0.4074659746851184,0.8836618276780838,0.03604347022482457,0.03604347022482457,-0.3371961776896157,support_covered,False,True,fixed_predeclared,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,10,22,1.3269429975959273,0.8476183574532592,0.0,0.0,0.0,0.0,0.05636277868658468,0.0,0.47932464014266807,0.7098106203863641,0.4074659746851184,0.8836618276780838,0.03604347022482457,0.03604347022482457,-0.3371961776896157,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,random,64,10,12,0.7685311398432819,0.6575656142197037,0.0,0.0,0.0,1.0,0.7025101912513951,0.0,0.1109655256235782,0.7098106203863641,0.4074659746851184,0.8836618276780838,0.22609621345838005,0.22609621345838005,-0.3371961776896157,deployable_no_leak,False,False,none,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,oracle,64,10,56,0.8836618276780838,0.8836618276780838,0.0,0.0,0.0,0.0,0.19797755287430902,0.0,0.0,0.7098106203863641,0.4074659746851184,0.8836618276780838,0.0,0.0,-0.3371961776896157,oracle_upper_bound,True,True,eval_oracle,-1,0,9,1,1,0,raw
P_domain_randomized_stress,domain_randomized,raw,64,11,34,1.3020563293038288,0.0,1.0,0.0,1.0,1.0,0.7355087217755754,0.0,1.3020563293038288,0.7092526463032983,0.5017952028283812,0.9032475763004771,0.9032475763004771,0.9032475763004771,-0.5483343854766141,deployable_no_leak,False,False,none,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,11,33,1.202887852604287,0.8911780425994354,0.0,0.0,0.0,0.0,0.15841162863342745,0.0,0.31170981000485154,0.7092526463032983,0.5017952028283812,0.9032475763004771,0.01206953370104169,0.01206953370104169,-0.5483343854766141,support_covered,False,True,fixed_predeclared,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,11,33,1.3182206627883197,0.8911780425994354,0.0,0.0,0.0,0.0,0.15841162863342745,0.0,0.4270426201888843,0.7092526463032983,0.5017952028283812,0.9032475763004771,0.01206953370104169,0.01206953370104169,-0.5483343854766141,oracle_upper_bound,False,True,fixed_predeclared,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,11,42,0.3674350059225843,0.7867693089266686,0.0,0.0,0.0,0.0,0.21103227984607897,0.0,-0.4193343030040843,0.7092526463032983,0.5017952028283812,0.9032475763004771,0.11647826737380851,0.11647826737380851,-0.5483343854766141,deployable_no_leak,False,False,none,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,11,5,0.9032475763004771,0.9032475763004771,0.0,0.0,0.0,0.0,0.16348493264693048,0.0,0.0,0.7092526463032983,0.5017952028283812,0.9032475763004771,0.0,0.0,-0.5483343854766141,oracle_upper_bound,True,True,eval_oracle,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,12,33,1.2425940211920066,0.0,1.0,1.0,1.0,1.0,0.7372222644927211,1.0,1.2425940211920066,0.7063476087380007,0.4087819152377619,0.9008225544101941,0.9008225544101941,0.9008225544101941,-0.5985649838556182,deployable_no_leak,False,False,none,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,12,36,1.1796334349172182,0.8721061370505129,0.0,0.0,0.0,0.0,0.24470923299770136,0.0,0.3075272978667053,0.7063476087380007,0.4087819152377619,0.9008225544101941,0.028716417359681223,0.028716417359681223,-0.5985649838556182,support_covered,False,True,fixed_predeclared,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,12,36,1.295278449016152,0.8721061370505129,0.0,0.0,0.0,0.0,0.24470923299770136,0.0,0.4231723119656391,0.7063476087380007,0.4087819152377619,0.9008225544101941,0.028716417359681223,0.028716417359681223,-0.5985649838556182,oracle_upper_bound,False,True,fixed_predeclared,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,12,36,0.6356201965074967,0.8721061370505129,0.0,0.0,0.0,0.0,0.24470923299770136,0.0,-0.2364859405430162,0.7063476087380007,0.4087819152377619,0.9008225544101941,0.028716417359681223,0.028716417359681223,-0.5985649838556182,deployable_no_leak,False,False,none,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,12,32,0.9008225544101941,0.9008225544101941,0.0,0.0,0.0,0.0,0.1917130399683261,0.0,0.0,0.7063476087380007,0.4087819152377619,0.9008225544101941,0.0,0.0,-0.5985649838556182,oracle_upper_bound,True,True,eval_oracle,-1,0,6,1,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,13,12,1.249015145174613,0.0,1.0,1.0,1.0,0.0,0.20202890677044424,1.0,1.249015145174613,0.6559960887429307,0.5228127581863466,0.9388094603210679,0.9388094603210679,0.9388094603210679,-0.35477448985926885,deployable_no_leak,False,False,none,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,13,35,1.2127611391007027,0.8937726115054652,0.0,0.0,0.0,0.0,0.13891126570660553,0.0,0.31898852759523755,0.6559960887429307,0.5228127581863466,0.9388094603210679,0.04503684881560277,0.04503684881560277,-0.35477448985926885,support_covered,False,True,fixed_predeclared,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,13,17,1.3302682608051295,0.9195445723322836,0.0,0.0,0.0,0.0,0.1839671204032074,0.0,0.4107236884728459,0.6559960887429307,0.5228127581863466,0.9388094603210679,0.01926488798878434,0.01926488798878434,-0.35477448985926885,oracle_upper_bound,False,True,fixed_predeclared,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,random,64,13,3,0.869369954524767,0.0,0.0,0.0,1.0,1.0,0.7814636925748237,0.0,0.869369954524767,0.6559960887429307,0.5228127581863466,0.9388094603210679,0.9388094603210679,0.9388094603210679,-0.35477448985926885,deployable_no_leak,False,False,none,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,oracle,64,13,14,0.9388094603210679,0.9388094603210679,0.0,0.0,0.0,0.0,0.13555983169350105,0.0,0.0,0.6559960887429307,0.5228127581863466,0.9388094603210679,0.0,0.0,-0.35477448985926885,oracle_upper_bound,True,True,eval_oracle,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,raw,64,14,35,1.2176727288372589,0.0,1.0,1.0,1.0,0.0,0.151135563587937,1.0,1.2176727288372589,0.6513175907198319,0.5107945038210093,0.9173271803078686,0.9173271803078686,0.9173271803078686,-0.07919192678116875,deployable_no_leak,False,False,none,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,14,50,1.1923272681640134,0.7784867639738726,0.0,0.0,0.0,0.0,0.15098360220873008,0.0,0.41384050419014073,0.6513175907198319,0.5107945038210093,0.9173271803078686,0.13884041633399602,0.13884041633399602,-0.07919192678116875,support_covered,False,True,fixed_predeclared,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,14,59,1.2000043034099188,0.8441543701752763,0.0,0.0,0.0,0.0,0.10007794356033392,0.0,0.35584993323464253,0.6513175907198319,0.5107945038210093,0.9173271803078686,0.07317281013259236,0.07317281013259236,-0.07919192678116875,oracle_upper_bound,False,True,fixed_predeclared,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,random,64,14,46,0.7813213784111911,0.7235055221662561,0.0,0.0,0.0,1.0,0.751823310386233,0.0,0.057815856244935016,0.6513175907198319,0.5107945038210093,0.9173271803078686,0.19382165814161256,0.19382165814161256,-0.07919192678116875,deployable_no_leak,False,False,none,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,14,1,0.9173271803078686,0.9173271803078686,0.0,0.0,0.0,0.0,0.15949893946668162,0.0,0.0,0.6513175907198319,0.5107945038210093,0.9173271803078686,0.0,0.0,-0.07919192678116875,oracle_upper_bound,True,True,eval_oracle,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,15,24,1.35,0.0,1.0,1.0,1.0,1.0,0.7530338805749538,1.0,1.35,0.7958790620623497,0.33899425997566185,0.9205327461400538,0.9205327461400538,0.9205327461400538,-0.404279487049452,deployable_no_leak,False,False,none,-1,0,4,1,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,15,14,1.2280158663042129,0.8634315924275509,0.0,0.0,0.0,0.0,0.10838875161680743,0.0,0.36458427387666204,0.7958790620623497,0.33899425997566185,0.9205327461400538,0.057101153712502906,0.057101153712502906,-0.404279487049452,support_covered,False,True,fixed_predeclared,-1,0,4,1,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,15,14,1.3455732417612387,0.8634315924275509,0.0,0.0,0.0,0.0,0.10838875161680743,0.0,0.48214164933368786,0.7958790620623497,0.33899425997566185,0.9205327461400538,0.057101153712502906,0.057101153712502906,-0.404279487049452,oracle_upper_bound,False,True,fixed_predeclared,-1,0,4,1,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,15,6,0.9838260905196492,0.0,0.0,0.0,1.0,1.0,0.7351457816842306,0.0,0.9838260905196492,0.7958790620623497,0.33899425997566185,0.9205327461400538,0.9205327461400538,0.9205327461400538,-0.404279487049452,deployable_no_leak,False,False,none,-1,0,4,1,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,15,5,0.9205327461400538,0.9205327461400538,0.0,0.0,0.0,0.0,0.18642811315624452,0.0,0.0,0.7958790620623497,0.33899425997566185,0.9205327461400538,0.0,0.0,-0.404279487049452,oracle_upper_bound,True,True,eval_oracle,-1,0,4,1,1,1,raw
