property_accuracy,random_property_accuracy,identity_alignment_accuracy,random_identity_alignment_accuracy,transition_mse,constant_transition_mse,reward_correlation,n_train_slots,n_test_slots,ablation,n_slot_features,n_identity_features,full_minus_property_accuracy,full_minus_identity_alignment_accuracy,full_minus_reward_correlation
0.9958333333333333,0.75,0.9875,0.5,0.000275824898519478,0.03922277193173474,0.9530614609336082,1040,480,full_object_features,8,14,0.0,0.0,0.0
0.8729166666666667,0.75,0.9875,0.5,0.0002744639634889981,0.03922277193173474,0.9219200596345907,1040,480,no_mass_sensor,7,14,0.12291666666666667,0.0,0.031141401299017546
0.8145833333333333,0.75,0.9875,0.5,0.0002746691001513212,0.03922277193173474,0.8984325389490557,1040,480,kinematic_only_slots,4,14,0.18125000000000002,0.0,0.05462892198455249
0.9958333333333333,0.75,0.9875,0.5,0.030534492011203108,0.03922277193173474,0.3176531038354154,1040,480,appearance_only_slots,4,14,0.0,0.0,0.6354083570981928
0.9958333333333333,0.75,0.9114583333333334,0.5,0.000275824898519478,0.03922277193173474,0.9530614609336082,1040,480,kinematic_pair_identity,8,8,0.0,0.07604166666666667,0.0
