experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,extreme_combined_vs_raw_gain_mean,extreme_observable_vs_raw_gain_mean,extreme_combined_oracle_gap_mean,extreme_observable_oracle_gap_mean,extreme_combined_win_rate,extreme_observable_win_rate
U_extreme_object_count,extreme10_good,combined_repair,64,24,1.2175003433545466,1.2106097033337024,1.2243909833753908,0.8197042574374952,0.8067250439474193,0.8326834709275711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14534712757739757,0.12860205316779855,0.1620922019869966,0.0,0.0,0.0,0.3977960859170511,0.3810942817989972,0.41449789003510507,0.10993665367081913,0.09621266044060343,0.12366064690103483,0.10993665367081913,0.09621266044060343,0.12366064690103483,-0.14833788340798634,-0.2593944419339463,-0.03728132488202639,0.08326466179899428,0.08639966661932408,0.10993665367081928,0.10680164885048948,0.625,0.5833333333333334
U_extreme_object_count,extreme10_good,observable_repair,64,24,1.2073956369119332,1.2029781048632027,1.2118131689606637,0.822839262257825,0.8088415112707954,0.8368370132448546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426167733048856,0.12654488222198973,0.15868866438778145,0.0,0.0,0.0,0.3845563746541079,0.3679359953638307,0.4011767539443851,0.10680164885048932,0.09246774315693332,0.12113555454404532,0.10680164885048932,0.09246774315693332,0.12113555454404532,-0.14833788340798634,-0.2593944419339463,-0.03728132488202639,0.08326466179899428,0.08639966661932408,0.10993665367081928,0.10680164885048948,0.625,0.5833333333333334
U_extreme_object_count,extreme10_good,oracle,64,24,0.9296409111083145,0.9273498918353624,0.9319319303812665,0.9296409111083145,0.9273498918353624,0.9319319303812665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17364873057512828,0.1557371401833983,0.19156032096685827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14833788340798634,-0.2593944419339463,-0.03728132488202639,0.08326466179899428,0.08639966661932408,0.10993665367081928,0.10680164885048948,0.625,0.5833333333333334
U_extreme_object_count,extreme10_good,random,64,24,0.49634328109437975,0.4313999280536239,0.5612866341351356,0.7849662079522964,0.71500850415907,0.8549239117455228,0.08333333333333333,-0.029622132218660363,0.19628879888532702,0.08333333333333333,-0.029622132218660363,0.19628879888532702,0.0,0.0,0.0,0.08333333333333333,-0.029622132218660363,0.19628879888532702,0.23553404969511052,0.16800341901473032,0.3030646803754907,0.0,0.0,0.0,-0.28862292685791674,-0.39772377853212343,-0.17952207518371005,0.14467470315601794,0.0743909452573986,0.21495846105463728,0.14467470315601794,0.0743909452573986,0.21495846105463728,-0.14833788340798634,-0.2593944419339463,-0.03728132488202639,0.08326466179899428,0.08639966661932408,0.10993665367081928,0.10680164885048948,0.625,0.5833333333333334
U_extreme_object_count,extreme10_good,raw,64,24,0.7685071696134912,0.7530787664498121,0.7839355727771703,0.7364395956385009,0.6626315805172672,0.8102476107597346,0.08333333333333333,-0.029622132218660363,0.19628879888532702,0.041666666666666664,-0.04000000000000003,0.12333333333333335,0.041666666666666664,-0.04000000000000003,0.12333333333333335,0.041666666666666664,-0.04000000000000003,0.12333333333333335,0.18056203892646552,0.12768207116542674,0.2334420066875043,0.0,0.0,0.0,0.03206757397499024,-0.04788221510834863,0.11201736305832911,0.19320131546981356,0.1198072584066986,0.26659537253292853,0.19320131546981356,0.1198072584066986,0.26659537253292853,-0.14833788340798634,-0.2593944419339463,-0.03728132488202639,0.08326466179899428,0.08639966661932408,0.10993665367081928,0.10680164885048948,0.625,0.5833333333333334
U_extreme_object_count,extreme10_raw,combined_repair,64,24,1.3214146935816016,1.3086598947685484,1.3341694923946548,0.8617656180848489,0.8414115557236305,0.8821196804460673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16552783731752357,0.14880697900792417,0.18224869562712298,0.0,0.0,0.0,0.4596490754967529,0.4434914113310087,0.47580673966249704,0.04510904753490271,0.026586070256932288,0.06363202481287314,0.04510904753490271,0.026586070256932288,0.06363202481287314,-0.4818310079207763,-0.5326167254765787,-0.43104529036497397,0.8617656180848489,0.8603192468214163,0.045109047534902635,0.046555418798335246,1.0,1.0
U_extreme_object_count,extreme10_raw,observable_repair,64,24,1.2051253167641167,1.1947047622994411,1.2155458712287923,0.8603192468214163,0.8402418994810131,0.8803965941618194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16295756356915483,0.14743847008227223,0.17847665705603744,0.0,0.0,0.0,0.34480606994270047,0.3282933202017967,0.36131881968360424,0.04655541879833527,0.02840763018166812,0.0647032074150024,0.04655541879833527,0.02840763018166812,0.0647032074150024,-0.4818310079207763,-0.5326167254765787,-0.43104529036497397,0.8617656180848489,0.8603192468214163,0.045109047534902635,0.046555418798335246,1.0,1.0
U_extreme_object_count,extreme10_raw,oracle,64,24,0.9068746656197515,0.900155422870075,0.913593908369428,0.9068746656197515,0.900155422870075,0.913593908369428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18762991449179367,0.17374326233971857,0.20151656664386877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4818310079207763,-0.5326167254765787,-0.43104529036497397,0.8617656180848489,0.8603192468214163,0.045109047534902635,0.046555418798335246,1.0,1.0
U_extreme_object_count,extreme10_raw,random,64,24,0.7514626793047534,0.6586171647883969,0.8443081938211099,0.432221251865108,0.2836344864438447,0.5808080172863713,0.375,0.17714465099362417,0.5728553490063758,0.3333333333333333,0.14067584395760102,0.5259908227090656,0.20833333333333334,0.042358319207683515,0.37430834745898317,0.2916666666666667,0.10590572996611938,0.477427603367214,0.34959278334618626,0.24689237993386404,0.4522931867585085,0.375,0.17714465099362417,0.5728553490063758,0.3192414274396454,0.09171525589070126,0.5467675989885895,0.4746534137546435,0.32437529742511606,0.6249315300841709,0.4746534137546435,0.32437529742511606,0.6249315300841709,-0.4818310079207763,-0.5326167254765787,-0.43104529036497397,0.8617656180848489,0.8603192468214163,0.045109047534902635,0.046555418798335246,1.0,1.0
U_extreme_object_count,extreme10_raw,raw,64,24,1.2877978713153293,1.2601157684557516,1.315479974174907,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.47400917729093434,0.859324156042399,1.0,1.0,1.0,0.875,0.7398390653299942,1.0101609346700058,0.6447298703834908,0.5702946138490693,0.7191651269179123,1.0,1.0,1.0,1.2877978713153293,1.2601157684557516,1.315479974174907,0.9068746656197515,0.900155422870075,0.913593908369428,0.9068746656197515,0.900155422870075,0.913593908369428,-0.4818310079207763,-0.5326167254765787,-0.43104529036497397,0.8617656180848489,0.8603192468214163,0.045109047534902635,0.046555418798335246,1.0,1.0
