experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
A_controlled_object_binding,good,oracle,64,13,3,0.93686164515065,0.93686164515065,0.0,0.0,0.0,0.0,0.2140482355697083,0.0,0.0,0.5088973606996852,0.8243529335629016,0.93686164515065,0.0,0.0,0.40681754757595934,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,1,13,0,0.4291268831431245,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,-0.46825627109987933,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,1,13,0,0.6293748831431246,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,-0.26800827109987924,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,1,13,0,0.29219616358289774,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,-0.6051869906601062,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,1,13,0,0.4258040284967161,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,-0.47157912574628774,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,1,13,0,1.1265803663921763,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,0.22919721214917244,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,1,13,0,1.126933703669794,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,0.2295505494267901,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,1,13,0,0.4291268831431245,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,-0.46825627109987933,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,1,13,0,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,0.0,0.22440301676886298,0.0,0.0,0.4291268831431245,0.8973831542430039,0.8973831542430039,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,2,13,1,0.6858541726996116,0.8135594396786807,0.0,0.0,0.0,0.0,0.19618563224846983,0.0,-0.12770526697906914,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.09597540558066109,0.09597540558066109,0.0,deployable_no_leak,False,False,none,-1,0
